quantifier,dataset,abs_error,run_time
ACC,balloon,0.032799975,0.00023842049991794098
ACC,bank8FM,0.0172591,0.00024353400014656248
ACC,churn,0.188425,0.000244163000279464
ACC,clean2,0.0,0.0002493705002052135
ACC,click-prediction,0.4269,0.000255268499822654
ACC,cmc,0.091514285,0.0002445364999220535
ACC,covtype_reduced,0.068598005,0.00025173550013273297
ACC,cpu_act,0.026011894999999997,0.0002453030002288375
ACC,default_credit_card_clients,0.12285449500000001,0.00025600450015185553
ACC,delta_ailerons,0.021137905,0.0002438794997578455
ACC,eeg,0.222269275,0.000254893500059501
ACC,electricity-normalized,0.06307875,0.0002540820000649015
ACC,elevators,0.03275719,0.00025228749986121803
ACC,file22f0e4a679,0.012520400000000001,0.0002482855000561725
ACC,file79b563a1a18,0.062717525,0.000246443500145635
ACC,file7b5365fa741c,0.04780742,0.0002462720000039065
ACC,fri_c2_1000_10,0.08409475000000001,0.00023974950003316248
ACC,fried,0.04002839,0.0002536305001557975
ACC,gina_agnostic,0.042751485000000006,0.000251011000000239
ACC,houses,0.012815265,0.0002496585005064345
ACC,jm1-processed,0.1771,0.000253295000074965
ACC,kdd_JapaneseVowels,0.01850591,0.00024460150023509553
ACC,kin8nm,0.072944675,0.0002441524996174345
ACC,letter-recognition,0.198175,0.0002552490001471105
ACC,magic,0.062091814999999995,0.00025585149989633247
ACC,mozilla,0.04365519500000001,0.000248076500429258
ACC,namao,0.020666675,0.000254891500080657
ACC,occupancy,0.00673627,0.000249195499782168
ACC,page-blocks,0.06949511,0.00024339750030771452
ACC,parity5_plus_5,0.3013,0.0002391995002107675
ACC,pendigits,0.009496845,0.0002449984999474895
ACC,phoneme,0.10106875,0.0002419730002656625
ACC,php50jXam,0.010967995,0.0002390619999277485
ACC,phpGUrE90,0.06652353,0.0002426400001785965
ACC,phpMD2hR6,0.073025595,0.00025608199994162003
ACC,phpV5QYya,0.02720932,0.000251974000348079
ACC,phpWfYmlu,0.06176922,0.00024502500011289353
ACC,phphQEck0,0.031171075,0.0002533050000419665
ACC,phplE7q6h,0.20501544500000002,0.0002522230001340565
ACC,phpmPOD5A,0.5,0.00025501449999859897
ACC,phpwRjVjk,0.4349,0.00024186550013832652
ACC,phpxijhaP,0.011102085,0.0002457605001472495
ACC,pol,0.029499974999999998,0.00025315850009059797
ACC,pollen,0.30325,0.00023973250001285348
ACC,puma32H,0.11634287,0.0002503719999730905
ACC,puma8NH,0.053639400000000004,0.000245592499668371
ACC,quake,0.387866675,0.000240294999930436
ACC,space_ga,0.044419395,0.00024071050011111449
ACC,spambase,0.024080695,0.000251995500075234
ACC,sylva_prior,0.00856795,0.0002514039999368355
ACC,visualizing_soil,0.004501965,0.000244746000025719
ACC,wind,0.03648573,0.0002435995005725485
ACC,winetype,0.005162575,0.000243937499908446
CC,1043_ada_agnostic,0.1856,8.724000090296612e-06
CC,1460_banana,0.36840000000000006,8.517000096617267e-06
CC,1462_banknote-authentication,0.014750000000000001,8.419499754381832e-06
CC,1466_cardiotocography,0.0,8.383499953197315e-06
CC,1475_first-order-theorem-proving,0.18530000000000002,8.571500093239592e-06
CC,1479_hill-valley,0.3135,8.339000141859287e-06
CC,1485_madelon,0.2514,8.608999869466062e-06
CC,1489_phoneme,0.2443,8.526999863534002e-06
CC,1494_qsar-biodeg,0.07065,8.346499998879154e-06
CC,1496_ringnorm,0.13545,8.709499925316777e-06
CC,1497_wall-robot-navigation,0.15755,8.536499899491901e-06
CC,1504_steel-plates-fault,0.0,8.420999911322724e-06
CC,1507_twonorm,0.01555,8.49850013764808e-06
CC,1526_wall-robot-navigation,0.26795,8.498499973939032e-06
CC,1535_volcanoes-b5,0.3494,8.606500032328767e-06
CC,1538_volcanoes-d1,0.45655,8.544500233256258e-06
CC,1539_volcanoes-d2,0.4465,8.693999952811281e-06
CC,1540_volcanoes-d3,0.46380000000000005,8.556000102544203e-06
CC,1541_volcanoes-d4,0.47409999999999997,8.574000057706144e-06
CC,1566_hill-valley,0.24625,8.490999971400014e-06
CC,182_satimage,0.0134,8.591500136390096e-06
CC,23_cmc,0.22755,8.442999878752743e-06
CC,28_optdigits,0.0407,8.645000034448458e-06
CC,294_satellite_image,0.01765,8.620500084361993e-06
CC,2dplanes,0.0925,8.784500005276641e-06
CC,30_page-blocks,0.13935,8.586499952798476e-06
CC,312_scene,0.0354,8.555499953217804e-06
CC,375_JapaneseVowels,0.0571,8.578500019211787e-06
CC,40474_thyroid-allbp,0.15475,8.494499998050741e-06
CC,40475_thyroid-allhyper,0.15475,8.54199992318172e-06
CC,40733_yeast,0.36485,8.480500018777094e-06
CC,44_spambase,0.052300000000000006,8.638499930384568e-06
CC,4538_GesturePhaseSegmentationProcessed,0.36875,8.826000284898327e-06
CC,60_waveform-5000,0.0786,8.547500001441222e-06
CC,679_rmftsa_sleepdata,0.3357,8.34399997984292e-06
CC,AedesQuinx,0.0981,8.906000039132777e-06
CC,AedesSex,0.0146,8.833500141918193e-06
CC,ArabicDigit,0.0104,8.634999903733843e-06
CC,BNG,0.0172,8.784999954514205e-06
CC,BNG_breast-w,0.0172,8.799499737506266e-06
CC,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.2846,8.62300003063865e-06
CC,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.2625,8.384000211663079e-06
CC,HTRU,0.0913,8.877499967638868e-06
CC,MagicTelescope,0.1855,8.795499888947234e-06
CC,abalone,0.1148,8.535499982826878e-06
CC,ailerons,0.06955,8.706000153324567e-06
CC,anuranCalls,0.04245,8.65650006744545e-06
CC,balloon,0.11715,8.419000041612889e-06
CC,bank8FM,0.038149999999999996,8.574999919801484e-06
CC,churn,0.34575,8.586999938415828e-06
CC,clean2,0.0,8.581999827583786e-06
CC,click-prediction,0.4972,8.804499811958522e-06
CC,cmc,0.2268,8.602000198152382e-06
CC,covtype_reduced,0.1301,8.775500064075458e-06
CC,cpu_act,0.0643,8.700500075065065e-06
CC,default_credit_card_clients,0.3768,8.809500068309717e-06
CC,delta_ailerons,0.038650000000000004,8.637000137241557e-06
CC,eeg,0.2942,8.790999818302225e-06
CC,electricity-normalized,0.16949999999999998,8.804500321275555e-06
CC,elevators,0.11135,9.033999849634711e-06
CC,file22f0e4a679,0.0151,8.560999631299638e-06
CC,file79b563a1a18,0.14150000000000001,8.628500036138575e-06
CC,file7b5365fa741c,0.16870000000000002,8.63999994180631e-06
CC,fri_c2_1000_10,0.1643,8.41299999592593e-06
CC,fried,0.0908,8.781999931670725e-06
CC,gina_agnostic,0.0958,8.920000145735686e-06
CC,houses,0.02205,8.646999813208822e-06
CC,jm1-processed,0.43245,8.709000103408471e-06
CC,kdd_JapaneseVowels,0.0571,8.605000330135226e-06
CC,kin8nm,0.14885,8.68000010086689e-06
CC,letter-recognition,0.4382,8.74149987794226e-06
CC,magic,0.1855,8.801499643595889e-06
CC,mozilla,0.0916,8.741499914322049e-06
CC,namao,0.04485,8.705500113137532e-06
CC,occupancy,0.0066500000000000005,8.793499982857611e-06
CC,page-blocks,0.13935,8.49600022775121e-06
CC,parity5_plus_5,0.28559999999999997,8.345000060216989e-06
CC,pendigits,0.01075,8.65300007717451e-06
CC,phoneme,0.24775,8.607000054325909e-06
CC,php50jXam,0.014750000000000001,8.460500102955848e-06
CC,phpGUrE90,0.0653,8.515499612258281e-06
CC,phpMD2hR6,0.1805,8.78649989317637e-06
CC,phpV5QYya,0.046900000000000004,8.804000171949156e-06
CC,phpWfYmlu,0.1309,8.578499873692635e-06
CC,phphQEck0,0.07725,8.804999706626405e-06
CC,phplE7q6h,0.2897,8.740000121179037e-06
CC,phpmPOD5A,0.5,8.73100016178796e-06
CC,phpwRjVjk,0.36565,8.477999836031814e-06
CC,phpxijhaP,0.01555,8.61450007505482e-06
CC,pol,0.0737,8.79199997143587e-06
CC,pollen,0.30325,8.484999998472631e-06
CC,puma32H,0.18325,8.730499939701985e-06
CC,puma8NH,0.10640000000000001,8.561500180803705e-06
CC,quake,0.43450000000000005,8.445500352536328e-06
CC,space_ga,0.09609999999999999,8.46750001073815e-06
CC,spambase,0.052300000000000006,8.694499992998317e-06
CC,sylva_prior,0.011699999999999999,8.833499741740524e-06
CC,visualizing_soil,0.00395,8.668499904160853e-06
CC,wind,0.08375,8.607499839854427e-06
CC,winetype,0.00415,8.551999817427714e-06
DyS,1043_ada_agnostic,0.046386010000000005,0.045409237000058014
DyS,1460_banana,0.093576625,0.04574114999983062
DyS,1462_banknote-authentication,0.006117045,0.044236906500118446
DyS,1466_cardiotocography,0.00145994,0.04454590199995432
DyS,1475_first-order-theorem-proving,0.066984505,0.04607830099976122
DyS,1479_hill-valley,0.051530045,0.044022899999945325
DyS,1485_madelon,0.2526419,0.04498604899994457
DyS,1489_phoneme,0.051837965,0.046001510000041844
DyS,1494_qsar-biodeg,0.038197,0.04386538900000228
DyS,1496_ringnorm,0.047543625,0.04641698350009388
DyS,1497_wall-robot-navigation,0.0519929,0.045805102000103896
DyS,1504_steel-plates-fault,0.00106917,0.04433485350005862
DyS,1507_twonorm,0.007609245,0.04592683799983201
DyS,1526_wall-robot-navigation,0.058029010000000006,0.04580637599992765
DyS,1535_volcanoes-b5,0.07306231,0.04564462050002471
DyS,1538_volcanoes-d1,0.05741008,0.045652970000010056
DyS,1539_volcanoes-d2,0.06301251,0.04550479950017684
DyS,1540_volcanoes-d3,0.055639825,0.045550913500010164
DyS,1541_volcanoes-d4,0.079518085,0.04565732900000507
DyS,1566_hill-valley,0.195697225,0.04411907400020932
DyS,182_satimage,0.008684605,0.04575587800003626
DyS,23_cmc,0.08353669999999999,0.04444688850011511
DyS,28_optdigits,0.01527042,0.04520998850011888
DyS,294_satellite_image,0.009471555,0.04569747950003143
DyS,2dplanes,0.029998499999999997,0.05061336950007894
DyS,30_page-blocks,0.026647485,0.045340960500016035
DyS,312_scene,0.01326754,0.044994776999992554
DyS,375_JapaneseVowels,0.014072914999999998,0.046327350999945296
DyS,40474_thyroid-allbp,0.051402415,0.04494731600007067
DyS,40475_thyroid-allhyper,0.051402415,0.04494576050006795
DyS,40733_yeast,0.07537213,0.04432560150002241
DyS,44_spambase,0.0208614,0.04534975149997986
DyS,4538_GesturePhaseSegmentationProcessed,0.09879427,0.046233904499913436
DyS,60_waveform-5000,0.027163655000000002,0.04557315449994344
DyS,679_rmftsa_sleepdata,0.095849475,0.043770039500159286
DyS,AedesQuinx,0.039519254999999996,0.0485686145000363
DyS,AedesSex,0.01039225,0.047175750500173266
DyS,ArabicDigit,0.00637856,0.04570289650029731
DyS,BNG,0.008999695,0.04896365849970602
DyS,BNG_breast-w,0.008999695,0.049040085999949905
DyS,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.36235763,0.044541704499679285
DyS,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.319895865,0.04451381699978806
DyS,HTRU,0.018290275,0.04646064049997216
DyS,MagicTelescope,0.051754045,0.047614784499892225
DyS,abalone,0.038981525,0.04529525449976059
DyS,ailerons,0.025109175,0.04705869150006033
DyS,anuranCalls,0.015278515,0.04557023800025486
DyS,balloon,0.030063735,0.04432201399999026
DyS,bank8FM,0.01266057,0.0457546770001863
DyS,churn,0.048099420000000004,0.04504683050025046
DyS,clean2,0.00099161,0.04523178549974541
DyS,click-prediction,0.12728009,0.04946969550008357
DyS,cmc,0.07570616499999999,0.044534653499758804
DyS,covtype_reduced,0.053639545000000004,0.04634069950014232
DyS,cpu_act,0.01911071,0.04605222850019341
DyS,default_credit_card_clients,0.08381482999999999,0.0484947664998253
DyS,delta_ailerons,0.01941503,0.04596492949967792
DyS,eeg,0.12934412,0.04702732700010524
DyS,electricity-normalized,0.054155755,0.051974789000305416
DyS,elevators,0.025083929999999997,0.04696834899990786
DyS,file22f0e4a679,0.008359355,0.04430533949966043
DyS,file79b563a1a18,0.044038065,0.04505153649985
DyS,file7b5365fa741c,0.035170395,0.04508431849993935
DyS,fri_c2_1000_10,0.062282455,0.04405554249980919
DyS,fried,0.029817375,0.050484830999921494
DyS,gina_agnostic,0.03615056,0.04487510250019109
DyS,houses,0.009322795,0.04683995799983673
DyS,jm1-processed,0.09865845999999999,0.046168876000483534
DyS,kdd_JapaneseVowels,0.014072914999999998,0.045925996499936395
DyS,kin8nm,0.055948624999999995,0.04604968599989657
DyS,letter-recognition,0.068579625,0.047142026000183204
DyS,magic,0.051754045,0.04762410249997624
DyS,mozilla,0.038552064999999996,0.04748203199971608
DyS,namao,0.014626725,0.04879726749975812
DyS,occupancy,0.007096590000000001,0.04668535950022483
DyS,page-blocks,0.026647485,0.04519445099977015
DyS,parity5_plus_5,0.28301747,0.04400728900018289
DyS,pendigits,0.005418119999999999,0.04549647250023549
DyS,phoneme,0.050195385,0.045960656500137656
DyS,php50jXam,0.006117045,0.04438924999984005
DyS,phpGUrE90,0.038213725,0.044004782500051035
DyS,phpMD2hR6,0.030538335,0.05571190849997943
DyS,phpV5QYya,0.018720465,0.0464841194999462
DyS,phpWfYmlu,0.046874325,0.0463641790000474
DyS,phphQEck0,0.01588306,0.06872101449989709
DyS,phplE7q6h,0.12109645499999999,0.0470773464997546
DyS,phpmPOD5A,0.493796915,0.04806293050023665
DyS,phpwRjVjk,0.093379525,0.04517250799999597
DyS,phpxijhaP,0.007609245,0.04589347400000401
DyS,pol,0.02399397,0.04695341200025718
DyS,pollen,0.5143213750000001,0.04531035500003777
DyS,puma32H,0.119335885,0.04590459950009967
DyS,puma8NH,0.036868285,0.046081977999820035
DyS,quake,0.35026052,0.04453790800016573
DyS,space_ga,0.034043955,0.045254182500102574
DyS,spambase,0.0208614,0.04557454450019573
DyS,sylva_prior,0.006930745,0.04563853600022408
DyS,visualizing_soil,0.003774925,0.045786797999971846
DyS,wind,0.02811108,0.04578928299964895
DyS,winetype,0.00411929,0.045456436999920656
HDy,1043_ada_agnostic,0.08990000000000001,0.20467983900001852
HDy,1460_banana,0.06685,0.20731955399976865
HDy,1462_banknote-authentication,0.01115,0.20072252549993205
HDy,1466_cardiotocography,0.00045,0.20211106549973917
HDy,1475_first-order-theorem-proving,0.07060000000000001,0.20770275499988197
HDy,1479_hill-valley,0.044199999999999996,0.19956875550009495
HDy,1485_madelon,0.2743,0.20314072900007882
HDy,1489_phoneme,0.06480000000000001,0.20783979300014832
HDy,1494_qsar-biodeg,0.0313,0.19848669049997622
HDy,1496_ringnorm,0.06,0.2090818794998813
HDy,1497_wall-robot-navigation,0.05945,0.20665032949988013
HDy,1504_steel-plates-fault,0.0016,0.20080105799999726
HDy,1507_twonorm,0.00735,0.20776503650002265
HDy,1526_wall-robot-navigation,0.0583,0.20688509549978332
HDy,1535_volcanoes-b5,0.1877,0.2062264550000145
HDy,1538_volcanoes-d1,0.15380000000000002,0.20642977099998458
HDy,1539_volcanoes-d2,0.0737,0.20567413300010226
HDy,1540_volcanoes-d3,0.12065,0.2058772779999526
HDy,1541_volcanoes-d4,0.14679999999999999,0.206755795500012
HDy,1566_hill-valley,0.14235,0.19961759850000813
HDy,182_satimage,0.0092,0.20675305450000447
HDy,23_cmc,0.1465,0.20108638700005027
HDy,28_optdigits,0.029500000000000002,0.20427022199999553
HDy,294_satellite_image,0.012849999999999999,0.20684736499995776
HDy,2dplanes,0.03595,0.22272776249985324
HDy,30_page-blocks,0.05125,0.20480933000009824
HDy,312_scene,0.01565,0.20343947300007126
HDy,375_JapaneseVowels,0.0323,0.20924831399996033
HDy,40474_thyroid-allbp,0.055600000000000004,0.20327425000008584
HDy,40475_thyroid-allhyper,0.055600000000000004,0.20327450450005924
HDy,40733_yeast,0.0943,0.2008547634998285
HDy,44_spambase,0.0271,0.20519469849989033
HDy,4538_GesturePhaseSegmentationProcessed,0.15245,0.2082308084998294
HDy,60_waveform-5000,0.04650000000000001,0.2061004330001378
HDy,679_rmftsa_sleepdata,0.09815,0.19840636950008045
HDy,AedesQuinx,0.0526,0.21567851950014297
HDy,AedesSex,0.013500000000000002,0.2122275919998719
HDy,ArabicDigit,0.0064,0.2064882820000639
HDy,BNG,0.011399999999999999,0.2203582964997258
HDy,BNG_breast-w,0.011399999999999999,0.22068865049983283
HDy,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.2873,0.20185378550024322
HDy,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.33354999999999996,0.20173607700038698
HDy,HTRU,0.0334,0.20987695649957455
HDy,MagicTelescope,0.08435000000000001,0.21263600750000475
HDy,abalone,0.04845,0.2050036039997576
HDy,ailerons,0.03025,0.21103544249988768
HDy,anuranCalls,0.02155,0.20587546449994984
HDy,balloon,0.052300000000000006,0.20126101100020602
HDy,bank8FM,0.01435,0.2066693694997957
HDy,churn,0.0752,0.20355112200024447
HDy,clean2,0.00125,0.20495780299981559
HDy,click-prediction,0.12965,0.22360844150003684
HDy,cmc,0.145,0.20157880050017407
HDy,covtype_reduced,0.06570000000000001,0.20809144399987414
HDy,cpu_act,0.0271,0.20754397250006146
HDy,default_credit_card_clients,0.14315,0.2174790385003143
HDy,delta_ailerons,0.02255,0.20796993599968114
HDy,eeg,0.1318,0.21166083200045246
HDy,electricity-normalized,0.06735000000000001,0.2282261439999638
HDy,elevators,0.03215,0.2106122375003542
HDy,file22f0e4a679,0.00775,0.20063130400045334
HDy,file79b563a1a18,0.04545,0.20384980849983544
HDy,file7b5365fa741c,0.06165,0.20384970300019628
HDy,fri_c2_1000_10,0.053,0.19944599849990477
HDy,fried,0.03955,0.22233288250001348
HDy,gina_agnostic,0.035300000000000005,0.20340351450016894
HDy,houses,0.009250000000000001,0.21106047750050488
HDy,jm1-processed,0.16175,0.20847855299991347
HDy,kdd_JapaneseVowels,0.0323,0.20795114499960615
HDy,kin8nm,0.0668,0.20722310200028002
HDy,letter-recognition,0.08710000000000001,0.21243761850000734
HDy,magic,0.08435000000000001,0.21265634999992467
HDy,mozilla,0.0473,0.2127375025000583
HDy,namao,0.0245,0.2183460905002357
HDy,occupancy,0.016200000000000003,0.21127592950026153
HDy,page-blocks,0.05125,0.20442596249966297
HDy,parity5_plus_5,0.32535,0.19923714650009056
HDy,pendigits,0.0196,0.2060257999999885
HDy,phoneme,0.06825,0.20779059300006333
HDy,php50jXam,0.01115,0.20111801450020717
HDy,phpGUrE90,0.032400000000000005,0.19929467299989478
HDy,phpMD2hR6,0.04135,0.2457526235003024
HDy,phpV5QYya,0.0197,0.2091386729995065
HDy,phpWfYmlu,0.05725,0.2087537884999983
HDy,phphQEck0,0.03335,0.2957086369999888
HDy,phplE7q6h,0.1293,0.21217463399989353
HDy,phpmPOD5A,0.29425,0.21717788850040956
HDy,phpwRjVjk,0.061000000000000006,0.20515792100002725
HDy,phpxijhaP,0.00735,0.20779716899971387
HDy,pol,0.03145,0.21015623049977872
HDy,pollen,0.42524999999999996,0.2053629525002543
HDy,puma32H,0.1291,0.20714890000010197
HDy,puma8NH,0.0443,0.20777114200005595
HDy,quake,0.3299,0.20191204649989228
HDy,space_ga,0.039450000000000006,0.20485603499986607
HDy,spambase,0.0271,0.2059313295000174
HDy,sylva_prior,0.026550000000000004,0.20628683049933894
HDy,visualizing_soil,0.0049,0.20707145050000686
HDy,wind,0.029900000000000003,0.20680879300009106
HDy,winetype,0.0054,0.20611630600011263
MAX,1043_ada_agnostic,0.0576222,0.000147867499927034
MAX,1460_banana,0.1435,0.00014764999981702498
MAX,1462_banknote-authentication,0.00810607,0.000143979999938841
MAX,1466_cardiotocography,0.0009,0.0001458669999373745
MAX,1475_first-order-theorem-proving,0.076626845,0.000148942499945356
MAX,1479_hill-valley,0.04749999,0.000145214999993137
MAX,1485_madelon,0.260683355,0.00014634949980968
MAX,1489_phoneme,0.063404075,0.0001483810000717695
MAX,1494_qsar-biodeg,0.06582862,0.00014421349993422048
MAX,1496_ringnorm,0.052660365,0.00014728450001706852
MAX,1497_wall-robot-navigation,0.065701875,0.0001468525001109325
MAX,1504_steel-plates-fault,0.0,0.0001448164999600945
MAX,1507_twonorm,0.010952090000000001,0.00014852800006332948
MAX,1526_wall-robot-navigation,0.072988885,0.00014592800007444151
MAX,1535_volcanoes-b5,0.039884835,0.000148569499870014
MAX,1538_volcanoes-d1,0.055111345,0.0001487804999851
MAX,1539_volcanoes-d2,0.0819,0.000150096500019522
MAX,1540_volcanoes-d3,0.056127279999999995,0.0001483449999795455
MAX,1541_volcanoes-d4,0.065892555,0.0001504025000030615
MAX,1566_hill-valley,0.2618,0.0001455490000079825
MAX,182_satimage,0.012265930000000001,0.00014730650000269
MAX,23_cmc,0.09221615,0.00014736150005769148
MAX,28_optdigits,0.013864575,0.0001465279997864325
MAX,294_satellite_image,0.01250306,0.000146344000058841
MAX,2dplanes,0.03946472,0.00015081149987958598
MAX,30_page-blocks,0.030307935,0.000151798499973616
MAX,312_scene,0.015127455000000001,0.0001464889998896435
MAX,375_JapaneseVowels,0.016706595,0.00014839050001678048
MAX,40474_thyroid-allbp,0.06328235,0.0001455430000350525
MAX,40475_thyroid-allhyper,0.06328235,0.00014565550000037998
MAX,40733_yeast,0.07838949,0.0001438544999109085
MAX,44_spambase,0.024730955,0.0001482660000510285
MAX,4538_GesturePhaseSegmentationProcessed,0.11220003,0.000149227499823558
MAX,60_waveform-5000,0.031568545,0.000147908500075526
MAX,679_rmftsa_sleepdata,0.09465383499999999,0.00014419199997058849
MAX,AedesQuinx,0.04604375,0.00015136950012670052
MAX,AedesSex,0.013085425,0.00015060800022178601
MAX,ArabicDigit,0.009093835,0.0001469714998529025
MAX,BNG,0.010431245,0.000149410500016479
MAX,BNG_breast-w,0.010431245,0.000150873999882557
MAX,GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0.468433325,0.00014531600005279548
MAX,GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0.3446429,0.000145784999767735
MAX,HTRU,0.017449485,0.0001501349996760325
MAX,MagicTelescope,0.06267407,0.000150672500167227
MAX,abalone,0.051758639999999995,0.0001452464999965245
MAX,ailerons,0.034742075,0.000149707000018633
MAX,anuranCalls,0.01620772,0.000147254500043294
MAX,balloon,0.03877382,0.0001438215000234235
MAX,bank8FM,0.017223595,0.000148772999891613
MAX,churn,0.054733325,0.0001480605001051555
MAX,clean2,0.0009,0.000146914999786481
MAX,click-prediction,0.132563635,0.00015237399966276552
MAX,cmc,0.08836776,0.0001511125000615185
MAX,covtype_reduced,0.065892295,0.00014915900002956202
MAX,cpu_act,0.0218163,0.000148042999935518
MAX,default_credit_card_clients,0.086384195,0.0001515674994879595
MAX,delta_ailerons,0.021856854999999998,0.000148046999784082
MAX,eeg,0.241485695,0.000150435000250531
MAX,electricity-normalized,0.0653708,0.0001516360000459335
MAX,elevators,0.033148605,0.0001504245002069585
MAX,file22f0e4a679,0.009263775,0.0001448945001538425
MAX,file79b563a1a18,0.059867795,0.000146964499908737
MAX,file7b5365fa741c,0.04324618,0.000146210000384552
MAX,fri_c2_1000_10,0.116886375,0.00014576800051140201
MAX,fried,0.03841763,0.0001509395000902645
MAX,gina_agnostic,0.043932849999999996,0.0001496400003088125
MAX,houses,0.0128193,0.000148606000111563
MAX,jm1-processed,0.10987574,0.000149773499942918
MAX,kdd_JapaneseVowels,0.016706595,0.000147431000368623
MAX,kin8nm,0.06655105,0.000147886500017147
MAX,letter-recognition,0.08925405,0.000149790999712371
MAX,magic,0.06267407,0.0001506450001397295
MAX,mozilla,0.044555875,0.0001501609998740165
MAX,namao,0.020893264999999998,0.00015127750004462299
MAX,occupancy,0.00709789,0.000148906999784181
MAX,page-blocks,0.030307935,0.00014799349992240148
MAX,parity5_plus_5,0.2664,0.0001463270001840535
MAX,pendigits,0.007267289999999999,0.00014784299972229298
MAX,phoneme,0.06333061,0.000148580000313763
MAX,php50jXam,0.00810607,0.0001444389995230715
MAX,phpGUrE90,0.08921429,0.00014444500036910749
MAX,phpMD2hR6,0.038502985,0.0001540355001270125
MAX,phpV5QYya,0.025790704999999997,0.00014998299993744199
MAX,phpWfYmlu,0.059650955000000006,0.000149499500330373
MAX,phphQEck0,0.017800009999999998,0.0001652999998622785
MAX,phplE7q6h,0.23235714000000002,0.000151009500186723
MAX,phpmPOD5A,0.427233305,0.000150631999895219
MAX,phpwRjVjk,0.1516,0.000145807500048199
MAX,phpxijhaP,0.010952090000000001,0.000148796000066748
MAX,pol,0.02740002,0.0001489145004961275
MAX,pollen,0.44329999999999997,0.000145291000371751
MAX,puma32H,0.118333335,0.000146757499969631
MAX,puma8NH,0.053296945000000005,0.0001497695000943555
MAX,quake,0.4482,0.000145726999908173
MAX,space_ga,0.04371174,0.0001461284999458715
MAX,spambase,0.024730955,0.0001490695001848015
MAX,sylva_prior,0.006779665000000001,0.0001478559997121405
MAX,visualizing_soil,0.002,0.00014827099988900998
MAX,wind,0.037685935000000004,0.000148773500550255
MAX,winetype,0.005162575,0.000147415999599565
