1,2,3,4,5,6,7,8,9,10
8.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
9.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
10.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
11.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
12.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
13.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
14.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
15.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
16.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
17.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
18.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
19.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
20.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
21.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
22.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
23.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
24.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
25.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
26.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
27.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
28.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
29.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
30.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
31.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
32.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
33.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
34.0,4.355449,0.0,8.0,93.72386,3.0,0.234684,96.0864,1.0,1.0
1.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
2.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
3.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
4.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
5.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
6.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
7.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
8.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
9.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
10.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
11.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
12.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
13.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
14.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
15.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
16.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
17.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
18.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
19.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
20.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
21.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
22.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
23.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
24.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
25.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
26.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
27.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
28.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
29.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
30.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
31.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
32.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
33.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
34.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
35.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
36.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
37.0,4.416302,3.0,2.0,66.49519,6.0,0.6730647,100.0,1.0,1.0
1.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
2.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
3.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
4.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
5.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
6.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
7.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
8.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
9.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
10.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
11.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
12.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
13.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
14.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
15.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
16.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
17.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
18.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
19.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
20.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
21.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
22.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
23.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
24.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
25.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
26.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
27.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
28.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
29.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
30.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
31.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
32.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
33.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
34.0,4.995522,11.0,3.0,87.0598,13.0,0.2327185,93.20673,1.0,1.0
1.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
2.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
3.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
4.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
5.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
6.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
7.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
8.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
9.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
10.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
11.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
12.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
13.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
14.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
15.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
16.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
17.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
18.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
19.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
20.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
21.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
22.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
23.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
24.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
25.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
26.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
27.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
28.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
29.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
30.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
31.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
32.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
33.0,4.531571,1.0,0.0,77.78675,24.0,2.333878,23.0319,0.0,1.0
1.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
2.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
3.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
4.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
5.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
6.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
7.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
8.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,1.0
9.0,4.920617,9.0,5.0,74.47338,25.0,0.4365438,100.0,0.0,0.0
1.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
2.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
3.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
4.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
5.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
6.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
7.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
8.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
9.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
10.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
11.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
12.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
13.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
14.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
15.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
16.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
17.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
18.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
19.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
20.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
21.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
22.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
23.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
24.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
25.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
26.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
27.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
28.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
29.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
30.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
31.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
32.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
33.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
34.0,4.157577,3.0,4.0,67.30867,9.0,1.474573,7.47432,1.0,1.0
1.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
2.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
3.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
4.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
5.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
6.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
7.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
8.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
9.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
10.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
11.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
12.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
13.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
14.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
15.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
16.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
17.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
18.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
19.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
20.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
21.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
22.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
23.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
24.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
25.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
26.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
27.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
28.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
29.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
30.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
31.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
32.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
33.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
34.0,4.531462,5.0,4.0,58.47932,27.0,0.8292032,20.86741,0.0,1.0
1.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
2.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
3.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
4.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
5.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
6.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
7.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
8.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,1.0
9.0,3.481091,1.0,4.0,66.51013,23.0,1.191087,44.76787,1.0,0.0
1.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
2.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
3.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
4.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
5.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
6.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
7.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
8.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
9.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
10.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
11.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
12.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
13.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
14.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
15.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
16.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
17.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
18.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
19.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
20.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
21.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
22.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
23.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
24.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
25.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
26.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
27.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
28.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
29.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
30.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
31.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
32.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
33.0,4.978261,4.0,9.0,81.84412,10.0,1.651145,19.83364,0.0,1.0
1.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
2.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
3.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
4.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
5.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
6.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
7.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
8.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
9.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
10.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
11.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
12.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
13.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
14.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
15.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
16.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
17.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
18.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
19.0,4.357948,7.0,2.0,80.98911,7.0,0.0394766,92.35741,0.0,1.0
