Bit_1,Bit_2,Bit_3,Bit_4,Bit_5,Bit_6,Bit_7,Bit_8,Bit_9,Bit_10,class
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,-0.982361931792435,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,0.9929077119156771,1.0270562822683982,0.0
1.021585220936738,1.0179547554081032,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,-0.9893802299604637,-0.9929077119156772,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,-0.982361931792435,0.9964475909040272,-1.0017809453111952,-0.9893802299604637,1.0071429479288052,1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,0.9929077119156771,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,1.0107337601034951,1.0071429479288052,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,1.0
1.021585220936738,-0.982361931792435,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,0.0
-0.978870856298268,-0.982361931792435,-1.003565073696199,-1.0017809453111952,1.0107337601034951,1.0071429479288052,1.0,-0.9929077119156772,0.9929077119156771,1.0270562822683982,1.0
1.021585220936738,-0.982361931792435,0.9964475909040272,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,-1.0017809453111952,1.0107337601034951,-0.9929077119156772,1.0,-0.9929077119156772,-1.007142947928805,-0.9736564755646686,1.0
1.021585220936738,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,-0.9929077119156772,-1.0,-0.9929077119156772,-1.007142947928805,1.0270562822683982,1.0
-0.978870856298268,1.0179547554081032,0.9964475909040272,0.9982222208163064,-0.9893802299604637,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,-0.9736564755646686,1.0
-0.978870856298268,1.0179547554081032,-1.003565073696199,0.9982222208163064,1.0107337601034951,1.0071429479288052,-1.0,1.0071429479288052,-1.007142947928805,1.0270562822683982,0.0
