theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2,class
-0.9695782794496259,0.3648148853988581,-1.6601851858172783,0.026892227207159343,1.0480302128605101,-1.2223694150787705,-0.414488349445215,-0.13521508243533514,1.0
0.5046722625280075,-1.4848028010495147,0.15487476224824723,-1.35916000835266,0.5346823357347905,0.6628183035779477,-0.534908928642725,1.1408602441682818,1.0
-1.1094101028791643,-0.9258456920576226,0.9035412049401133,0.2954025122039947,1.5254573777376752,-1.2769521286415313,-1.0016583370736585,-1.1060716677631293,1.0
-0.30985987775061585,1.631915927735736,1.34351093127599,-1.5235702891596863,0.030976401632657014,-1.511720895702084,1.6539115027087437,-0.07726869260516138,0.0
0.03853818545066533,0.6699237645963508,0.3006258433139177,0.19061185881195356,0.3040870765749914,0.4577041023384389,0.45228376155324007,0.25634490463602716,0.0
-1.666888540947906,0.6098658171333208,1.581058849522219,-1.1039169752951152,-0.6808458933341164,0.22199392048991679,1.1696162179322507,-0.4175627537244267,0.0
-1.0035951927036282,-0.6660729199567348,-1.1213576109500738,0.9892747440463998,0.44647668447256755,-0.8629903072431002,0.7431466712345811,0.3709569736047227,1.0
0.5618114094404024,-1.583338598824791,-1.5079348381314226,-0.46309082128947915,-1.1957485968741106,0.18772255337992577,1.6342124010736794,0.5355109905807669,1.0
1.4705788822001693,-0.7359729708639854,0.8797671348480532,0.6119262161097812,-0.13804809865915482,-1.4937418997807614,1.712700372640035,-0.14707319426727525,1.0
0.11398128020521318,-1.4717886390791952,0.8231840363124268,-1.0461656777937376,-1.6714694912057404,1.2395739547837057,0.8301806193891473,0.14936806359706783,1.0
0.023444582066152745,1.016826695378527,-1.3868138191282253,0.9502654462773047,-1.6736475331662324,-0.7801319886592862,0.7995582640557031,-1.2277305300194505,1.0
0.21935497570255733,-1.6680146583916762,1.3620411281441283,0.4165055109634939,0.2843653793119933,1.166925657246717,-1.2769772879758983,1.5829073466360069,1.0
0.502336040037413,0.9850170537710732,0.4770302920097324,-1.1736450288160747,-0.40838138001849345,1.7094532353689367,1.2789593259444296,0.6731152778448637,0.0
0.778805034174266,-1.3823925931497412,1.1645385066689353,-1.5722550961377393,1.2703520332373865,-1.6601632163151183,0.13704866940582827,-0.9344795109500783,0.0
1.15087823394657,-1.1421507041243106,-0.29898915271945614,-0.06950424092747522,-0.8737535920473214,0.2254205966261664,-0.26878774144335643,0.9471614055065353,1.0
0.06907337952864115,-1.1303493610578919,0.7653298634931477,0.27112064370480526,1.433705180274297,-0.10216503625180089,1.6338486805855872,1.4214714563664397,1.0
-0.51325061396457,0.40517944490680147,-1.6452459121612293,0.7345499271897328,-0.012409129522211489,-0.588948331293031,-1.6617237300435548,-1.6280131953150374,1.0
0.6857336592437507,0.2583549090016539,-1.495771081543233,-1.179492158516246,1.5930693806781273,0.14429864484795193,1.0637619168418504,1.2482870646394433,1.0
-0.6637768166023373,0.3086543007269396,-0.6440996568082094,-0.0700059475856703,1.0670534314332705,0.17419823643572774,0.04591195414558397,0.14787967009055336,1.0
-0.7217143959344733,0.9023323675596462,-1.2886256367289237,-0.5554754705521845,-1.3758955213029826,0.11680417460204383,0.8361921916163325,-0.09652550471657757,0.0
1.295755411834263,1.4176041252378353,-0.9889906284735159,0.15905111638326466,-1.0998624335489302,-0.7146944494004057,-0.22468735970317372,-1.5766261210542707,1.0
-1.4345299381111438,1.5250134239262079,0.9893193485787036,-1.1383512953474333,1.5009748276937784,-0.9907353197632872,-0.18122421625812823,-0.8761119865231003,0.0
-1.5955372969641228,-0.7112722291603186,0.6847623864934199,-1.1202898556524101,0.7612959910072677,-0.30762927430092646,0.19447576982970305,0.511898608324318,0.0
-1.5425610751534984,-1.1663097628958794,-1.3937041855279961,-0.10360745292932093,-0.057243017277862365,0.2159023588530838,-0.5031808630254808,0.14787967009055336,1.0
-0.3926023986037893,-0.5763004502948059,-1.3895247678362477,0.5852633046770004,1.245990638498498,0.6762173441902828,-1.0624374855157892,0.44422285551454466,1.0
-0.34087966953999516,-1.2228531980469248,0.11188422586349354,-0.6048949521796239,1.3446771414871683,-1.6009121170914669,-0.6884688089512762,0.6237559955125458,1.0
1.336312086584062,1.0171801664443876,1.093366648430662,-1.5409970286582357,1.0358697080419008,-1.4499071585722374,-1.2532016071102983,-0.32540638911273756,0.0
-1.1819696104900468,0.9692706063669848,-1.1356714939208423,0.35523768087067237,0.9800492369457143,1.5545914238974283,-0.4645479276622975,0.00960041367815352,1.0
-0.14079804341248167,0.07606574885738805,1.3922766462456115,0.8715020869247548,-1.1248947716814637,0.7224535221426786,1.6338370415299683,1.2219546144050037,0.0
1.5850353233741035,-1.3825569342426998,-1.6121564725549413,0.48195667573278306,0.7713665668144821,-0.6079838856896972,1.383833036598934,-0.06533846868472738,0.0
1.4679399015203551,0.15342817073428633,0.20398914636098986,-0.032922763129572624,-1.5238536840148469,1.2643611666520769,0.7055350630019602,0.230482625218568,1.0
1.4755707001492546,-0.3512908689413029,0.7461890344219776,-1.5125520038125242,-1.5066422879578942,-0.11847398813145123,-1.6184148040854602,-0.04075401547538042,1.0
1.2170290522045495,0.5948758896208406,-1.1621583575312058,0.2971525237283754,-0.1718127971844917,-1.5115523253437686,1.0135423016100074,-1.2790079939057066,1.0
0.03813481554612569,0.848825111148343,-0.6732365903873198,0.5359795681782866,-0.6687147594985391,-0.03407919218331883,-0.028746768122138912,-1.0619188782200724,1.0
0.8203927482452797,1.599216640770311,-1.3879622135281873,-0.9520906347996729,-0.7478851621054379,1.5218749571417354,-1.6568818829060736,-0.5783236748456908,1.0
-0.8632326193996955,-0.8989093606257211,0.19800919383492388,0.29744235792214074,1.2418768651875305,0.728165570185927,0.3971408257945833,-1.2231297787735385,1.0
0.31275310794704764,-1.3058987001775288,-0.7806681946998882,-0.3042415047761216,-0.8108033148200338,-0.5950804235078195,-0.5401203157961076,0.8420883236038154,0.0
-0.8385615191513313,-0.3459272898068686,0.9000535911037635,0.7824266837731425,-1.006414979658654,-1.0616140891127126,-0.32333126583763755,-0.919742684545461,0.0
1.0177430893669972,-1.241524733284342,1.2781243980791304,-1.628289401200102,4.692081316096209e-05,1.1592626145646039,-1.5907458591153232,0.5968524175372344,1.0
-0.26079735936161164,1.5097746895076283,0.986284635666355,0.008887653714710543,-0.7436107662310122,0.6855854345950296,0.12656479005706353,0.8980963404952726,1.0
0.14925907055212403,-0.12174492255814566,-0.49254664740859555,1.6238483673593194,-1.4355121919560994,1.5945656275556777,1.1697267889606306,1.4334189871881124,1.0
1.6428612144718018,-0.359968813134845,0.2698414941538179,0.9270438572970794,-1.230416453127692,-1.169550702806579,-1.6875973506844695,-0.055187971108323304,0.0
1.0017716718423997,-1.7180652432108627,1.2304830949758168,0.924135426194453,-1.6959777408597905,1.0877040368849227,0.7511223340974632,-1.7050750575631795,0.0
0.4777747819369668,-1.1928173385154255,-0.4105033221840172,0.017659724060190944,1.4677424782359028,1.0372066213501907,-0.6429542819533917,0.9046268112292819,1.0
-0.9950044290845198,1.0313474703854106,0.3795735768868721,-1.2856393459987265,-1.6965082542408123,-0.9072248273341869,0.42871758368878116,-1.2188405517499201,0.0
1.1304642092124775,0.25381946207866424,-1.587032001337143,-1.4701224791176348,-0.6954597930791462,0.27893109217210066,-0.33496741169267785,-0.9410792092890419,1.0
-0.945207168260702,-0.6393523435910079,1.4898754117601138,-0.09383105207063464,-1.7106035725666773,0.9463223271816608,-0.1641991876515164,-1.0241552197175767,0.0
1.2690711542362398,-1.6289400387474577,0.4656764071349296,-0.7471723566266765,-0.6128080111396952,-1.5964454631708556,1.4805506790284624,-1.640586659064837,1.0
-1.7130167048139548,1.3188149300231369,0.04464642554958711,-0.5168945036960272,0.4445895988127396,-1.4288542867727791,-1.6314476366147739,0.9126139461508683,0.0
-1.743510361945239,0.34086148252015364,0.7299648504051683,0.513859532573733,1.0005189764328175,-0.4259113180179703,-1.419797229712068,0.05508006564949852,0.0
1.3455748256963165,0.11205644821530657,0.5712309169865164,-0.17143782623856998,0.9752278065123113,0.10525388103418526,1.1720866074873717,-0.8231845980521033,0.0
1.4199878041729095,1.5237840791023447,1.0838658754831871,-1.2631350049283894,-0.3526930783459525,-0.04592885933834972,-1.2592568257960544,-0.8326168592271079,1.0
-0.3904544769381973,0.7114671730616057,-0.6383041853102497,-0.03384454592936432,0.2736238601111338,0.5702750191617335,-0.15520510742197663,-0.02107318428361998,0.0
-0.5419415676094332,-1.5832155725317383,0.5727021531856641,0.21269704093751007,1.5118035420005151,1.0949028202195439,0.19585790768445277,-0.6802872834925529,1.0
1.1680883755258409,-0.7136381900349228,-1.0098840273116962,0.21469102681487043,0.4478929165606583,-1.2802627399409081,-1.0847437356094976,-0.8096390633494054,1.0
-0.04093583921949936,1.194810853372611,-0.4613785777100346,0.39177329882778933,-0.4511134068008923,-0.22933709378361486,-0.0792893671474077,1.414387164792797,0.0
0.14930891488815412,0.7112798793020328,-0.31846573726177974,-0.5377020306572954,-0.020790873805066196,0.4072140559996988,-0.8104315630182963,0.4505167985982939,0.0
0.9515627337247038,0.00037336300334771646,-0.5267042321676191,1.3191299036685766,1.5531156653219442,-0.0733247665878657,0.1633412960490251,0.9701334324171582,1.0
-1.493022266442429,-0.2466111013667054,-1.644945208085416,-1.1507618854608475,0.37693904645705745,-0.027475471425046402,-0.16771709221234254,-0.7927013760039536,1.0
-0.8366083596135604,1.1587962832414136,-0.058414823207142905,-0.9286635937327281,-1.198162524542081,1.140293382931865,-0.9105245315773188,1.206092839419881,0.0
-1.5209784776524786,-0.3342480549268379,-0.09302254167474593,1.5996325370308613,-0.41362410048976656,0.09006965269280395,-0.5326480420887449,0.739712233810768,1.0
-1.7122515019515672,0.27177303790438545,-0.9546485626863862,0.10002950129212457,-0.7030650419980834,0.4937551302804823,-1.3591315620622217,0.07663581114210087,1.0
-1.159313513677861,-1.0251067940979113,0.9092112293389607,1.6908477603535323,0.8488306988758456,0.3029380904148258,0.31322323478198966,-0.9380851153747743,1.0
0.6555335298690881,0.7379738305744872,-1.6342148690856126,-1.6355370904378668,-0.7935285875809176,-0.9094834859057148,0.6748807002655638,-1.6568032255253498,1.0
-1.6963622352770933,-0.6265080313536344,-0.6891886648876723,0.18615336509077202,1.4422815073197408,-1.2946400413211725,0.3648104390490588,0.10995159602629158,1.0
0.8014888222842463,0.5480304151676778,0.668301144355494,0.40334740544527337,0.43674295712700534,1.6417607221365242,-0.8782639791655079,-1.2985503698875587,0.0
1.1209291723385775,0.07074899316284694,-1.4607252206338777,0.14838136582607378,-0.6223820337650191,0.1347536937393986,0.38037767593939775,-0.12509919866140817,1.0
-1.4456479941756286,-0.8902231534721977,0.8216998864413115,-1.63875645126102,0.43698343205058265,-1.2356643657977198,-1.6223400755929493,0.3317395353981897,0.0
0.8319169433440835,0.42321197790567594,0.31905457561659745,0.4352750266002475,1.102707051304875,0.7977436764427758,-0.49099768155635015,-1.0859639330074848,0.0
-0.6513194247678595,0.9037572691030632,-1.5575722259588467,-0.1414225604443577,0.6159307353912274,-0.5735927691448371,-0.5447555696963525,-0.20353984404155376,1.0
-1.4606797536617333,0.4877759928784292,-1.3721586462554602,0.36909010437838785,-1.3379096618099664,-1.597958911797699,0.3397428230097559,1.292336012775069,0.0
0.5773157670755332,1.4901336336324222,-0.30837370261922403,-1.3055553576551215,-1.0189931031422543,-1.3907896260259398,-0.8370937296773947,-0.70000849745387,0.0
1.2678518140900228,-1.2468561786855161,1.6554203847364508,0.30559898920427764,0.015641994960115008,0.2779574371516663,0.669340509790946,-0.5094710527516967,0.0
-0.2620970042714327,0.5507884075880546,-1.444894903612075,-1.5409410796524772,-1.4718358373781288,0.10266176634402227,-0.7280736054586413,-1.5630575104832547,1.0
-1.42109873563756,1.0709848894150122,-1.4471603306372207,-1.3631498145010121,-0.8339705955300135,1.0353993260331686,0.2415673888639546,-0.6467234330239431,1.0
-0.14359117231668514,-1.631423517275127,0.2535342936743607,1.556425229436247,-0.47679190656013737,0.713723788340733,0.7652346890354341,1.5087415058617806,1.0
-1.1666544767231783,0.8663480949483796,-0.35700382403318764,-1.4556757120733372,0.06868140110042655,-1.0179976603354495,0.017480651032406,0.6719672533960405,0.0
-1.4651029769627721,-0.777701836875484,-1.3003669317627495,0.31327409215816515,1.0717830775446973,0.07559839406364231,-0.6644545274454879,-0.7539223792954636,1.0
-1.0762959259332623,-1.1348600191009381,1.093593560095233,-1.2124195242003473,1.4152032966503607,0.35120079726500364,-1.1372475155065584,0.11772816364947582,1.0
-0.9604429203072261,0.7839158880697104,-1.3235146887643887,0.7302913823743767,1.0164288708041493,0.534812605749546,1.1298688429935533,-1.5180076465593335,0.0
1.5762922576171257,1.288997579877806,0.7695932200526845,-1.092557492732508,0.0767024329979153,-1.1630096202142381,0.6093237194918559,-0.11128252250597322,0.0
1.492622078287837,0.8879566534057651,-0.6022612044439796,0.6832786251913686,-0.7507635184426072,1.579095842869609,1.6068489813135396,1.5481147061794607,0.0
-1.7320932398645739,0.8486818865086697,0.3891712023741028,0.06168425401760562,1.4286083968749657,0.7364807867133262,1.2506938793738216,0.4529253423539908,0.0
0.05356163754743188,-0.8400780036665604,-0.9260171071242869,1.416678371003747,-1.38844794517643,0.21315917564508616,-1.4683000842401166,-1.5641103469752657,1.0
0.45037516581258624,1.1068167563199596,-1.4689152558766572,1.589325079215877,-0.7619520272914903,0.39187046879499193,-1.711952074567112,-0.8219240787452294,0.0
-1.0743067677083589,0.955597243811502,0.9752379117033491,-1.3541007507171863,-0.8810210746613866,-0.8293425583439267,0.21166665497888484,-0.367228515955671,0.0
-0.18109441996301257,1.3542878172222363,0.9089225165299744,0.321587564095789,-0.974027045962958,0.035802893408197305,0.722868526582474,-1.7165639555020304,0.0
0.5483100556790726,1.1609712779297867,-1.5782765317432177,-0.37678076653724185,0.6134130914394239,-1.3655657892950466,-0.5722528385961102,-1.4368065504316405,1.0
-0.9390061636412576,-0.819790600699495,0.8591292422338005,1.4827660703631411,-0.5898160384846896,0.7658958536646323,-0.9634647760600903,-1.6352215196808897,1.0
0.4186870907031001,0.9363170038554732,-1.200797908868072,1.1499887216861022,1.055717149826006,-0.05088464364292576,-1.207771463265651,-1.4427341641058407,1.0
0.2381730586404278,1.4071725973149591,0.2191138234502856,0.30458090073883604,0.19748417581588504,1.1658718622198703,-1.6353001640246447,-0.9924922439016666,0.0
0.11973553188690664,1.2787056041679448,0.8607499080657144,0.904395516326675,-1.5297242092484362,-0.5213396426650267,-0.9129018086874884,-0.32967254026803783,0.0
0.4394518718759227,-1.5143520640487904,-1.540771538729205,0.5604843155036944,-0.28614760922686233,0.7431508302355261,-1.2522442947856403,-1.6958331723017988,1.0
-0.6867707472476158,0.12154691680699567,0.8615699262356469,0.7843858161715058,0.7978233976240843,1.1501616575145646,1.73570496607088,-1.080884357493973,0.0
-1.6255122037833905,0.05369148944174879,-0.8555379751465527,0.17085452220467695,0.18713090429698434,0.16066839259453575,-1.6323525731891468,-0.31728079898124273,0.0
-0.5810786018256351,-1.677405053356927,-0.7178717751376412,1.4627436638761233,-1.6999253845479814,0.4874507831093821,0.34438680620171497,-0.9566756117885067,1.0
1.3983507471195609,-0.2154165912245152,0.0006965878186806064,1.4905622432967027,-0.9500006639992822,-0.9940017158867124,0.4977982885511247,0.5481623353861401,0.0
0.8920098286878899,1.267344952300521,0.28145180765768846,1.331630379069931,0.7154478864937813,0.7413048466395464,-1.0202488186610184,0.7011928406208561,0.0
-0.6826622816981744,-0.4234834321899917,-1.1886821173471902,-0.3760699390050642,-1.2733715158124927,0.059756464979980835,0.4798828721896635,-0.25566823057203814,1.0
-0.9912790264879022,1.0069937730009522,-0.5154315189451831,-0.4674594297227208,1.448782590845306,0.7201322254052193,0.8150207494454714,0.23313923455868396,0.0
1.5033736861781748,0.632844190734249,0.11679603323682401,-1.4991480895476927,-0.983170600118214,-1.4045783128763485,0.08089895533613273,1.5760826585809424,0.0
-1.6151159675480817,0.80102388765736,-1.0691882210118906,1.4907392622821354,-1.4287642086044186,0.8161113974526729,-0.8557947822931345,-0.7407749033212522,1.0
-0.8535609721233426,1.5822390123290309,0.5578237582688903,0.5223133356241609,1.3161744381407194,0.3214181916635998,-1.6397113661042249,1.6890073046788803,1.0
1.4900347880305724,-0.8303460730220885,-0.022385678417980767,-0.45642096604561316,0.24994442288452756,0.5080753203918092,-0.283432583175894,-0.7232430123666106,1.0
1.3612517924210328,-0.858952440476848,0.29155491116193044,0.7475787079569378,1.117434763609155,-0.8089308065957668,-0.5172292031575475,1.471998954532359,1.0
1.1606117251213306,-1.0987527201966187,-1.2286803714560595,-1.4881793328285793,0.10238735765969871,1.4820619546458096,-0.5701898159876521,-1.7043683590959389,1.0
0.35198798474879,0.4256265984335024,-0.6374011506776693,1.2399015255304604,1.1849256112445987,-1.4360779411438729,-1.4950320852329284,-0.38797372157360177,1.0
1.0062225864412329,-0.0015372169656282903,-1.4990382405509959,-0.4577123791621373,-0.7031063449429725,-0.21334133273362174,1.3691765558107774,1.5177209031210435,1.0
1.6700743758576995,1.1401339290706423,1.2638234287803294,1.4178707268641741,1.3662051542066556,0.3672398523414494,1.0567086491367697,1.4355246601721348,0.0
0.8384530126668411,-1.0688591671981282,-0.673663663967386,0.31053809405689287,0.033974077588395456,0.4326285706768834,-0.7999302250861032,-1.1322079731168653,1.0
0.13950711851216713,-0.47546846775143314,0.7956594669189655,-1.1571602504472625,0.024625844395132733,-0.9867937210571011,0.08687852016036572,0.820437390154401,0.0
-1.2921126705108605,1.0414824498556297,1.12251649568174,1.531726036385908,-0.6676500613636167,0.5553127878496092,-1.603391693045307,1.0384005043525817,0.0
0.32750057010912914,-0.5209826875409653,0.7546539463966356,1.6466572177724736,1.558623642483728,-0.9398648386814634,0.5389481696919047,0.7846726787449568,1.0
0.015446412219846394,-1.1731294592003265,1.6792774712911587,1.3598277607754,0.930303052277904,-0.6290542593296363,1.4646168118861265,-0.5723989456550304,0.0
0.2480182380496261,-0.14242619328431266,1.4978994140775979,-0.849055496112907,-1.369618391523039,-1.6568277339792687,0.6445289529752599,1.475368031306795,0.0
-0.24584313550933132,-1.1563363701986251,0.10299869714475317,-0.42319642859322065,-1.4983679313317515,0.5350613161142738,-1.6512543995143136,-0.2895320673287826,1.0
1.1571927728869718,0.5937585538100555,0.8412419617486128,-0.0733995758038089,-0.635545741222827,0.34171019397689084,-0.8980852908845712,0.7664456272572338,0.0
0.31496010438126787,0.9705981886039572,0.4200634729356448,1.1314540084341713,0.7421268353625655,-0.6865570168042012,0.40307965392415,0.821553685284287,0.0
0.5319389604229745,0.9059423629647463,0.560957168531276,1.0244006304977658,-0.47529306858226816,1.6925980418363842,-0.726831136271319,-1.5915302475041937,0.0
-0.6534138099243822,0.49403564411748657,0.006675617939606078,1.1378166027447731,0.49963999944754683,-0.06053921154185912,-0.2540992532522478,-0.06987864577630454,0.0
-0.051815750122951525,-0.7100024876432144,1.2639036780275557,-0.6967302005497169,0.03416774250776497,0.22471039036244367,1.6921952664033588,0.8688765222375365,0.0
-0.7419235050648866,-1.2082029700003365,0.6054346220025665,0.9177425643889325,1.5070032219611667,-0.008048428491308726,-0.09105936214206585,-0.8559927138332968,1.0
-1.02441443342878,0.8685983743832476,-0.6085787572514801,-1.166571606973295,0.9087227224948906,-0.004505687518186151,0.42138788841275054,1.2689226598828633,0.0
0.6148033229864437,1.6972649239066993,-1.0101137061916885,-0.16173204953469358,1.595161145375962,0.7030918808233694,-0.8285943093116601,-1.0190467993686674,0.0
-0.4805250382310506,0.6160722181858329,-1.4146990489316347,1.7178078435546043,1.016024101944235,0.6519874277688017,1.4922944861479777,0.20187720195480008,1.0
-0.7206732031374007,1.0043780871135846,0.531465108973061,-0.8493214831894638,1.0816278639198507,-0.5496668320580235,-1.2630715262751637,1.3671277864774223,0.0
-0.4153664914773735,-0.3954426184406091,-0.6241258958951393,-1.6670317946958244,-1.076174735733346,-0.5064925550402765,-1.41982923711502,-0.4875057105964488,1.0
-1.2816028999545945,0.20854945866190838,-0.976371203745904,0.12397108977268446,0.5903486091700573,-1.477434790200109,1.442997266073936,-0.8043575739881108,1.0
-1.221119567311886,0.6530094855149261,-0.15477203140248966,0.040890485008573174,1.1808210163658288,-1.2260890167556997,-0.4117269834996203,0.8693611154722156,0.0
-0.05668757244826081,0.9075876101076608,0.5182193711550279,-0.9131648019408078,-0.03961308471269886,-1.0702682886557409,0.0902713048732882,-1.4878474866676366,0.0
-0.47374159331466215,-0.2019066516553264,-1.3792860707763475,-1.1825500926998334,-1.3958182262311083,0.9151754991722503,0.7345599579517045,-0.7546348467297835,1.0
0.9413649517902558,-0.8830288696486053,0.6032180824498693,-1.5453344523997432,0.7596613122328739,-0.10927354693552084,0.2252203352471463,0.4474246322436747,0.0
-0.9682767884532854,1.3512681644024565,-1.3873589605662795,-1.245506482130383,-1.4374515946794537,0.14529993435335606,0.5260986522885894,1.2987453352004084,1.0
1.196107353677558,0.43034107615608375,-1.005375310984778,-0.5124204176289786,-0.420549227582861,1.3497204061256536,1.1392848389892798,-0.43187844553223953,0.0
-0.6635497479604227,0.6558152194818606,-1.4574700528929416,-0.7731675487776181,1.6324375120601033,0.9143612030151413,0.9294792224021768,-0.0059815664036125555,1.0
1.3235574748199235,-1.0632348457709553,0.4148786336407169,0.916752909024778,-1.306555219579721,-0.5680290261709267,-0.8099543617379196,1.4723710529089875,1.0
-1.5614188489515408,-1.4496732857429655,-1.2896282911166812,-0.017656939328843237,-0.8172768630490059,1.3336352935742581,1.6656145731335932,1.0878895884441886,1.0
1.417190060052407,-0.24904316592115877,-0.9907976201438173,1.0813796482803126,-0.6184885428267941,-0.17473135148337923,0.9114794228874784,1.2831143188984666,1.0
0.44770203253215884,1.4157119074021507,-1.6397760496778773,-1.2064329805841876,-1.7059849854848417,-1.0237990598801,-0.25872577786077844,-1.0193929373934383,1.0
0.25646223779042365,-0.8864368815874994,-1.3053719020552736,-0.34559424040936393,-0.8105077693032707,0.9187974590022859,-0.9043791102105159,-0.24308899785515886,1.0
