dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
2dplanes,"['DyS', 'SORD', 'SMM', 'X', 'MS', 'HDy', 'ACC', 'MAX', 'PCC', 'CC', 'PACC']","[0.16392259 0.124284   0.11558191 0.10306586 0.09955513 0.09798986
 0.08870491 0.08610541 0.04591366 0.03973764 0.03513903]","[np.float64(0.04388653573500002), np.float64(0.05788351666666665), np.float64(0.06224152633833336), np.float64(0.06979997658749999), np.float64(0.07226141415999998), np.float64(0.0734157083333333), np.float64(0.08110030177499997), np.float64(0.08354870035000003), np.float64(0.15668528484999988), np.float64(0.18103729166666674), np.float64(0.2047294431000001)]","['DyS', 'MS', 'SORD', 'SMM', 'HDy', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.12640261 0.114111   0.1133599  0.11307994 0.10547673 0.09982512
 0.09982512 0.096083   0.0604841  0.04099339 0.0303591 ]","[np.float64(0.029998499999999997), np.float64(0.033229825000000004), np.float64(0.03345), np.float64(0.033532815), np.float64(0.03595), np.float64(0.037985315), np.float64(0.037985315), np.float64(0.03946472), np.float64(0.06269232), np.float64(0.0925), np.float64(0.12490123)]"
30_page-blocks,"['DyS', 'MAX', 'X', 'HDy', 'SORD', 'MS', 'SMM', 'ACC', 'PACC', 'PCC', 'CC']","[0.16417041 0.1426401  0.1260418  0.0877627  0.08682998 0.08429529
 0.08196544 0.07581946 0.07444566 0.03813412 0.03789504]","[np.float64(0.025463789037499976), np.float64(0.029307331925000023), np.float64(0.03316677957500002), np.float64(0.04763299999999995), np.float64(0.0481446666666667), np.float64(0.04959233799999998), np.float64(0.05100199021666661), np.float64(0.055136249850000034), np.float64(0.05615371699999997), np.float64(0.10962363419999996), np.float64(0.11031525000000013)]","['DyS', 'MAX', 'X', 'HDy', 'SORD', 'PACC', 'SMM', 'MS', 'ACC', 'CC', 'PCC']","[0.1732699  0.15234317 0.15234317 0.09009184 0.08009032 0.07973291
 0.07376575 0.06939348 0.06643931 0.03313389 0.02939627]","[np.float64(0.026647485), np.float64(0.030307935), np.float64(0.030307935), np.float64(0.05125), np.float64(0.05765000000000001), np.float64(0.057908425), np.float64(0.06259283), np.float64(0.06653661000000001), np.float64(0.06949511), np.float64(0.13935), np.float64(0.157067805)]"
312_scene,"['SMM', 'X', 'MS', 'SORD', 'DyS', 'ACC', 'MAX', 'HDy', 'PCC', 'CC', 'PACC']","[0.12249446 0.11965698 0.11485721 0.11205981 0.10853121 0.09079374
 0.08404647 0.08027909 0.06130667 0.05842225 0.04755211]","[np.float64(0.0499406063575), np.float64(0.051124871458333346), np.float64(0.05326132607999999), np.float64(0.05459091666666665), np.float64(0.05636579151250004), np.float64(0.06737741564999998), np.float64(0.07278649413333334), np.float64(0.07620224999999996), np.float64(0.09978437567500001), np.float64(0.10471091666666667), np.float64(0.12864722915000001)]","['DyS', 'ACC', 'SORD', 'MS', 'MAX', 'SMM', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.1272598  0.11802629 0.11408273 0.11218029 0.11161325 0.11099851
 0.10788655 0.09068689 0.04769561 0.03744414 0.02212595]","[np.float64(0.01326754), np.float64(0.014305495), np.float64(0.0148), np.float64(0.01505099), np.float64(0.015127455000000001), np.float64(0.015211235), np.float64(0.01565), np.float64(0.018618175), np.float64(0.0354), np.float64(0.04509182), np.float64(0.07630969)]"
375_JapaneseVowels,"['DyS', 'MAX', 'SORD', 'SMM', 'X', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC']","[0.1462977  0.13549846 0.13099386 0.12369908 0.12019581 0.09196992
 0.0787836  0.0688     0.03764449 0.03470207 0.031415  ]","[np.float64(0.06990687125000004), np.float64(0.07547845444999991), np.float64(0.0780740000000001), np.float64(0.08267818180000003), np.float64(0.0850879440249999), np.float64(0.11120172990000002), np.float64(0.12981399999999982), np.float64(0.14865137699999983), np.float64(0.2716789268000001), np.float64(0.2947147999999997), np.float64(0.32555197864999996)]","['DyS', 'SORD', 'MS', 'MAX', 'PACC', 'SMM', 'X', 'ACC', 'HDy', 'CC', 'PCC']","[0.13054059 0.1134004  0.11000084 0.10996176 0.10784258 0.10687381
 0.1056472  0.09927026 0.05687574 0.03217314 0.02741366]","[np.float64(0.014072914999999998), np.float64(0.016200000000000003), np.float64(0.01670066), np.float64(0.016706595), np.float64(0.01703489), np.float64(0.017189305), np.float64(0.01738888), np.float64(0.01850591), np.float64(0.0323), np.float64(0.0571), np.float64(0.06701354)]"
40474_thyroid-allbp,"['DyS', 'MS', 'SORD', 'MAX', 'SMM', 'HDy', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.13635828 0.12466244 0.1183332  0.1129301  0.11013257 0.10928286
 0.08739464 0.07972376 0.042711   0.04061163 0.03785952]","[np.float64(0.05472426538000003), np.float64(0.05985849773333325), np.float64(0.06306012500000005), np.float64(0.0660772171833333), np.float64(0.06775567535833334), np.float64(0.06828250000000004), np.float64(0.08538403557499998), np.float64(0.09359953791249985), np.float64(0.1747115736), np.float64(0.18374308333333336), np.float64(0.19709987362499987)]","['DyS', 'MS', 'SORD', 'SMM', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12340797 0.12029871 0.12002777 0.11738368 0.11409114 0.10024071
 0.08903244 0.08836963 0.05262264 0.04099171 0.03353361]","[np.float64(0.051402415), np.float64(0.05273097), np.float64(0.05285), np.float64(0.054040454999999994), np.float64(0.055600000000000004), np.float64(0.06328235), np.float64(0.071248945), np.float64(0.07178334), np.float64(0.120546355), np.float64(0.15475), np.float64(0.18916744000000002)]"
40475_thyroid-allhyper,"['DyS', 'SMM', 'HDy', 'MAX', 'SORD', 'MS', 'X', 'ACC', 'PACC', 'PCC', 'CC']","[0.13133388 0.1251208  0.11760682 0.11484918 0.11039209 0.10535282
 0.08534014 0.08278759 0.04626498 0.04068601 0.04026568]","[np.float64(0.05767605626666671), np.float64(0.0605400548), np.float64(0.06440800000000006), np.float64(0.06595450164583327), np.float64(0.06861741666666671), np.float64(0.07189954766666659), np.float64(0.08876034957499991), np.float64(0.09149705247999991), np.float64(0.16372685630000006), np.float64(0.18617752377499996), np.float64(0.188121)]","['DyS', 'MS', 'SORD', 'SMM', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12340797 0.12029871 0.12002777 0.11738368 0.11409114 0.10024071
 0.08903244 0.08836963 0.05262264 0.04099171 0.03353361]","[np.float64(0.051402415), np.float64(0.05273097), np.float64(0.05285), np.float64(0.054040454999999994), np.float64(0.055600000000000004), np.float64(0.06328235), np.float64(0.071248945), np.float64(0.07178334), np.float64(0.120546355), np.float64(0.15475), np.float64(0.18916744000000002)]"
40733_yeast,"['SMM', 'DyS', 'SORD', 'MAX', 'MS', 'X', 'HDy', 'ACC', 'CC', 'PCC', 'PACC']","[0.12475457 0.12101591 0.12008732 0.10671724 0.10454122 0.10323447
 0.10039724 0.08717089 0.04660101 0.04532698 0.04015314]","[np.float64(0.061809578), np.float64(0.06371911802000002), np.float64(0.06421183333333336), np.float64(0.07225662195416667), np.float64(0.07376063554166666), np.float64(0.07469430767166667), np.float64(0.07680516666666672), np.float64(0.08845873677499996), np.float64(0.16546909166666668), np.float64(0.17012001817499997), np.float64(0.19204044862500003)]","['SORD', 'X', 'DyS', 'MAX', 'SMM', 'HDy', 'MS', 'PCC', 'CC', 'ACC', 'PACC']","[0.1595432  0.15210778 0.14404415 0.13849962 0.12211237 0.11513165
 0.04709427 0.04177528 0.0297572  0.02784806 0.02208641]","[np.float64(0.06805), np.float64(0.07137646), np.float64(0.07537213), np.float64(0.07838949), np.float64(0.08890921), np.float64(0.0943), np.float64(0.23053579500000002), np.float64(0.25988849), np.float64(0.36485), np.float64(0.3898625), np.float64(0.49156538)]"
44_spambase,"['MAX', 'X', 'SORD', 'SMM', 'DyS', 'HDy', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.1316049  0.12071779 0.11922331 0.11822748 0.11305459 0.10929675
 0.08829286 0.07823296 0.04141613 0.04054851 0.03938471]","[np.float64(0.03172768303333329), np.float64(0.03458908900000001), np.float64(0.03502266666666669), np.float64(0.03531766390000001), np.float64(0.03693364658333328), np.float64(0.03820349999999996), np.float64(0.04729168710833332), np.float64(0.053372878974999996), np.float64(0.10081865120333339), np.float64(0.10297587500000009), np.float64(0.1060187703250001)]","['DyS', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'MAX', 'HDy', 'PACC', 'CC', 'PCC']","[0.11930856 0.11589565 0.11576482 0.11409084 0.1056662  0.10335846
 0.10064082 0.09184294 0.05576881 0.04758974 0.03007314]","[np.float64(0.0208614), np.float64(0.02147573), np.float64(0.0215), np.float64(0.021815454999999997), np.float64(0.023554775), np.float64(0.024080695), np.float64(0.024730955), np.float64(0.0271), np.float64(0.044629669999999996), np.float64(0.052300000000000006), np.float64(0.082763005)]"
4538_GesturePhaseSegmentationProcessed,"['SORD', 'DyS', 'SMM', 'MS', 'X', 'HDy', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.13277513 0.12288041 0.11788508 0.11375072 0.11020691 0.09620402
 0.08710623 0.08360091 0.04656339 0.04638759 0.04263961]","[np.float64(0.0510164), np.float64(0.05512440087011908), np.float64(0.05746027701111113), np.float64(0.0595487167875), np.float64(0.061463558769166655), np.float64(0.07040983333333331), np.float64(0.07776377637999997), np.float64(0.08102434908916667), np.float64(0.14547286225166667), np.float64(0.14602416666666662), np.float64(0.15885953890999996)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'MS', 'HDy', 'ACC', 'PCC', 'CC', 'PACC']","[0.1347009  0.12845248 0.12413092 0.11860672 0.11842969 0.10150981
 0.08729208 0.0753407  0.04883273 0.03608862 0.02661535]","[np.float64(0.09879427), np.float64(0.1036), np.float64(0.107206785), np.float64(0.11220003), np.float64(0.11236775), np.float64(0.131097455), np.float64(0.15245), np.float64(0.17663331), np.float64(0.27251551500000004), np.float64(0.36875), np.float64(0.5)]"
60_waveform-5000,"['DyS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.16235534 0.1280527  0.12324513 0.11049433 0.10057101 0.08919581
 0.08711688 0.06787841 0.04420072 0.04412877 0.0427609 ]","[np.float64(0.03707476497083333), np.float64(0.047006318675000006), np.float64(0.04883994999999999), np.float64(0.05447597105999999), np.float64(0.059851101891666696), np.float64(0.06748395833333334), np.float64(0.06909436727499998), np.float64(0.08867747715), np.float64(0.13618073116499996), np.float64(0.13640275000000002), np.float64(0.14076613568333335)]","['DyS', 'MAX', 'SORD', 'MS', 'SMM', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.13993236 0.12040702 0.11915594 0.10932691 0.10458442 0.10155543
 0.0823014  0.08174353 0.0630266  0.04835972 0.02960667]","[np.float64(0.027163655000000002), np.float64(0.031568545), np.float64(0.0319), np.float64(0.034767965), np.float64(0.036344555), np.float64(0.03742857), np.float64(0.04618481), np.float64(0.04650000000000001), np.float64(0.060309045), np.float64(0.0786), np.float64(0.12838576)]"
679_rmftsa_sleepdata,"['DyS', 'SORD', 'HDy', 'MAX', 'MS', 'PCC', 'SMM', 'CC', 'X', 'ACC', 'PACC']","[0.21024692 0.16784468 0.13659076 0.12494454 0.08659594 0.05885282
 0.05374849 0.04803952 0.04418998 0.03877575 0.03017061]","[np.float64(0.055194499208333296), np.float64(0.06913816666666668), np.float64(0.08495796666666665), np.float64(0.09287699210416667), np.float64(0.13400712515000004), np.float64(0.1971778694749999), np.float64(0.2159032422916666), np.float64(0.24156095833333324), np.float64(0.2626042035958332), np.float64(0.29927142889047614), np.float64(0.3846284242666666)]","['MAX', 'DyS', 'HDy', 'SORD', 'MS', 'SMM', 'X', 'PCC', 'CC', 'ACC', 'PACC']","[0.15232584 0.15042571 0.1468999  0.13065904 0.10930339 0.08076436
 0.06016227 0.05493456 0.04294973 0.04273875 0.02883645]","[np.float64(0.09465383499999999), np.float64(0.095849475), np.float64(0.09815), np.float64(0.11035), np.float64(0.131910135), np.float64(0.178522125), np.float64(0.2396556), np.float64(0.26246183500000003), np.float64(0.3357), np.float64(0.33735718499999995), np.float64(0.5)]"
AedesQuinx,"['SORD', 'DyS', 'HDy', 'MAX', 'SMM', 'X', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.14863983 0.13431924 0.12792973 0.12042694 0.10527676 0.08626199
 0.08487928 0.06628161 0.04914434 0.03899381 0.03784645]","[np.float64(0.05549108333333334), np.float64(0.061407324113333314), np.float64(0.06447434166666667), np.float64(0.06849119624), np.float64(0.07834763382499998), np.float64(0.09561784565499998), np.float64(0.0971754871266667), np.float64(0.12444153673750001), np.float64(0.16783590633833334), np.float64(0.21152550833333325), np.float64(0.21793813137500007)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.1203829  0.11589385 0.11417135 0.11241831 0.1033244  0.1033244
 0.10302088 0.09044568 0.05571447 0.04849585 0.03280791]","[np.float64(0.039519254999999996), np.float64(0.04105), np.float64(0.04166932), np.float64(0.04231911), np.float64(0.04604375), np.float64(0.04604375), np.float64(0.0461794), np.float64(0.0526), np.float64(0.08538971000000001), np.float64(0.0981), np.float64(0.14500901)]"
AedesSex,"['HDy', 'SORD', 'SMM', 'MS', 'DyS', 'MAX', 'ACC', 'PCC', 'X', 'CC', 'PACC']","[0.13583627 0.11847725 0.1154215  0.10794399 0.09733826 0.09177474
 0.09170667 0.06867626 0.06543603 0.05926028 0.04812874]","[np.float64(0.058759666666666696), np.float64(0.067369), np.float64(0.06915257306833333), np.float64(0.07394291891166667), np.float64(0.08199954842499997), np.float64(0.08697048340833329), np.float64(0.08703503852), np.float64(0.11622201283333329), np.float64(0.1219770392125), np.float64(0.13468875833333324), np.float64(0.1658404949033333)]","['SORD', 'DyS', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC']","[0.11544084 0.11386068 0.11021345 0.10339805 0.10100824 0.09042646
 0.09042646 0.08764953 0.0810458  0.06309503 0.04343547]","[np.float64(0.010249999999999999), np.float64(0.01039225), np.float64(0.010736155), np.float64(0.01144382), np.float64(0.011714575), np.float64(0.013085425), np.float64(0.013085425), np.float64(0.013500000000000002), np.float64(0.0146), np.float64(0.018753755), np.float64(0.02724199)]"
ArabicDigit,"['SMM', 'X', 'DyS', 'MAX', 'SORD', 'HDy', 'MS', 'ACC', 'CC', 'PACC', 'PCC']","[0.14443418 0.12318895 0.11486589 0.10874472 0.10709106 0.08937575
 0.08884935 0.08280015 0.05159426 0.05055465 0.03850104]","[np.float64(0.02085476932916667), np.float64(0.02445139268333333), np.float64(0.0262231158), np.float64(0.027699196166666655), np.float64(0.028126916666666658), np.float64(0.03370200000000002), np.float64(0.03390167157916667), np.float64(0.03637845225000002), np.float64(0.05838133333333333), np.float64(0.05958188327499998), np.float64(0.07823533098999996)]","['DyS', 'HDy', 'SORD', 'MS', 'SMM', 'X', 'MAX', 'PACC', 'ACC', 'CC', 'PCC']","[0.11956854 0.11916798 0.10741903 0.1004244  0.0981651  0.09150293
 0.08386727 0.07648365 0.07436677 0.07333414 0.05570021]","[np.float64(0.00637856), np.float64(0.0064), np.float64(0.0070999999999999995), np.float64(0.0075945200000000004), np.float64(0.007769310000000001), np.float64(0.008334979999999999), np.float64(0.009093835), np.float64(0.00997174), np.float64(0.010255589999999998), np.float64(0.0104), np.float64(0.013692500000000002)]"
BNG,"['SMM', 'MS', 'SORD', 'DyS', 'MAX', 'ACC', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.13136637 0.12475083 0.12210664 0.09894518 0.09151959 0.08904032
 0.08685683 0.08685656 0.07111217 0.0527761  0.04466941]","[np.float64(0.042839049700000034), np.float64(0.04511080265000006), np.float64(0.04608766666666669), np.float64(0.05687604163333334), np.float64(0.06149077276250001), np.float64(0.06320294299999997), np.float64(0.06479180155000003), np.float64(0.06479199999999997), np.float64(0.0791370924499999), np.float64(0.10663179166666673), np.float64(0.1259835496999999)]","['SORD', 'DyS', 'MS', 'SMM', 'X', 'MAX', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.11500499 0.11309207 0.10609571 0.10540367 0.10352653 0.09757168
 0.08928019 0.08826123 0.0781414  0.05917408 0.04444846]","[np.float64(0.00885), np.float64(0.008999695), np.float64(0.00959317), np.float64(0.009656155), np.float64(0.00983124), np.float64(0.010431245), np.float64(0.011399999999999999), np.float64(0.011531610000000001), np.float64(0.01302503), np.float64(0.0172), np.float64(0.022898299999999996)]"
BNG_breast-w,"['SORD', 'MS', 'DyS', 'ACC', 'SMM', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12933286 0.11727704 0.11023324 0.10454434 0.10286166 0.09500375
 0.08665089 0.08349596 0.073686   0.05568647 0.04122779]","[np.float64(0.0441226666666667), np.float64(0.048658380100000065), np.float64(0.051767604099999955), np.float64(0.05458459669999998), np.float64(0.05547752955000005), np.float64(0.06006615970000004), np.float64(0.06585634290000003), np.float64(0.06834474999999995), np.float64(0.07744362151666656), np.float64(0.10247570833333335), np.float64(0.13841417702499986)]","['SORD', 'DyS', 'MS', 'SMM', 'X', 'MAX', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.11500499 0.11309207 0.10609571 0.10540367 0.10352653 0.09757168
 0.08928019 0.08826123 0.0781414  0.05917408 0.04444846]","[np.float64(0.00885), np.float64(0.008999695), np.float64(0.00959317), np.float64(0.009656155), np.float64(0.00983124), np.float64(0.010431245), np.float64(0.011399999999999999), np.float64(0.011531610000000001), np.float64(0.01302503), np.float64(0.0172), np.float64(0.022898299999999996)]"
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,"['MS', 'MAX', 'DyS', 'SORD', 'X', 'SMM', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.11798282 0.11709592 0.11609898 0.09684435 0.09134901 0.08916506
 0.08801817 0.08495531 0.06826166 0.06709505 0.06313367]","[np.float64(0.13069407109999986), np.float64(0.13168396690000006), np.float64(0.13281473614999995), np.float64(0.15922100000000008), np.float64(0.16879936199999995), np.float64(0.17293381663749993), np.float64(0.17518717629999994), np.float64(0.1815031250000001), np.float64(0.22589041457500006), np.float64(0.22981808333333337), np.float64(0.24423820323333323)]","['PCC', 'CC', 'HDy', 'SMM', 'MS', 'SORD', 'DyS', 'ACC', 'MAX', 'X', 'PACC']","[0.12266478 0.11309324 0.11203041 0.10339451 0.09474    0.09402961
 0.08882478 0.07144581 0.0687106  0.06669361 0.06437267]","[np.float64(0.26239264500000004), np.float64(0.2846), np.float64(0.2873), np.float64(0.311296365), np.float64(0.339733335), np.float64(0.3423), np.float64(0.36235763), np.float64(0.45049999999999996), np.float64(0.468433325), np.float64(0.48260000499999994), np.float64(0.5)]"
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,"['MAX', 'SORD', 'MS', 'X', 'DyS', 'HDy', 'SMM', 'PCC', 'ACC', 'CC', 'PACC']","[0.1283171  0.10731199 0.10439706 0.10219283 0.10066057 0.08512518
 0.08492064 0.07908684 0.07623793 0.07520407 0.05654579]","[np.float64(0.12929487840000006), np.float64(0.1546029000000001), np.float64(0.15891965472499983), np.float64(0.16234743595833326), np.float64(0.1648186994500001), np.float64(0.19489820000000005), np.float64(0.19536763316666655), np.float64(0.20977881555833325), np.float64(0.21761797341250005), np.float64(0.22060966666666684), np.float64(0.2934036777125)]","['CC', 'PCC', 'DyS', 'HDy', 'MAX', 'MS', 'SMM', 'SORD', 'X', 'ACC', 'PACC']","[0.12053954 0.12034211 0.09891228 0.09486323 0.0918099  0.09141267
 0.09135174 0.08481873 0.07564339 0.06702315 0.06328326]","[np.float64(0.2625), np.float64(0.26293064), np.float64(0.319895865), np.float64(0.33354999999999996), np.float64(0.3446429), np.float64(0.346140505), np.float64(0.34637139), np.float64(0.37305), np.float64(0.4183), np.float64(0.4721), np.float64(0.5)]"
HTRU,"['X', 'DyS', 'MAX', 'SORD', 'SMM', 'HDy', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.1371926  0.13205155 0.13169888 0.12472343 0.10431622 0.10211993
 0.07573132 0.06861041 0.04565342 0.04143223 0.03647002]","[np.float64(0.04621697700833332), np.float64(0.04801630344166666), np.float64(0.04814488505000001), np.float64(0.05083749999999997), np.float64(0.06078275592666669), np.float64(0.06209000833333328), np.float64(0.08372529429999999), np.float64(0.09241493911666669), np.float64(0.13888614961916673), np.float64(0.153036123295), np.float64(0.17385860833333328)]","['MAX', 'DyS', 'SMM', 'SORD', 'X', 'MS', 'PACC', 'ACC', 'HDy', 'PCC', 'CC']","[0.12729466 0.12144303 0.11234636 0.1083525  0.10733549 0.10703573
 0.10622345 0.09445582 0.06650378 0.0246803  0.02432888]","[np.float64(0.017449485), np.float64(0.018290275), np.float64(0.019771235), np.float64(0.020499999999999997), np.float64(0.020694240000000003), np.float64(0.020752195), np.float64(0.020910885), np.float64(0.023516035), np.float64(0.0334), np.float64(0.089999975), np.float64(0.0913)]"
MagicTelescope,"['DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.13187705 0.12107744 0.11919865 0.11401208 0.10915483 0.10505526
 0.10098143 0.08657217 0.04427509 0.03402718 0.03376881]","[np.float64(0.05017940156333336), np.float64(0.05465520095000005), np.float64(0.055516666666666624), np.float64(0.05804219530000009), np.float64(0.06062500040666662), np.float64(0.06299076719999996), np.float64(0.06553196269999992), np.float64(0.0764392499999999), np.float64(0.14946352613749997), np.float64(0.19447725000000002), np.float64(0.19596519485499994)]","['DyS', 'SORD', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12608876 0.12129374 0.12081293 0.11943878 0.10509603 0.10411967
 0.10411967 0.07736341 0.051913   0.03517846 0.03457555]","[np.float64(0.051754045), np.float64(0.0538), np.float64(0.054014115), np.float64(0.054635550000000005), np.float64(0.062091814999999995), np.float64(0.06267407), np.float64(0.06267407), np.float64(0.08435000000000001), np.float64(0.12570268), np.float64(0.1855), np.float64(0.18873463999999998)]"
abalone,"['SMM', 'DyS', 'SORD', 'MS', 'X', 'HDy', 'MAX', 'ACC', 'PACC', 'PCC', 'CC']","[0.13462522 0.12712039 0.12326789 0.12003723 0.10969557 0.10239776
 0.08952726 0.0777257  0.05027433 0.03327905 0.03204961]","[np.float64(0.039605545879166655), np.float64(0.04194374356666668), np.float64(0.04325461666666668), np.float64(0.044418760991666695), np.float64(0.04860638542166667), np.float64(0.052070525000000006), np.float64(0.05955622215833332), np.float64(0.06859899886666666), np.float64(0.10605621565083329), np.float64(0.1602180664386904), np.float64(0.16636412499999997)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.12618581 0.1166183  0.11516111 0.11492792 0.1015256  0.09591153
 0.09530191 0.09503563 0.06435552 0.04284769 0.03212897]","[np.float64(0.038981525), np.float64(0.042179615000000004), np.float64(0.042713335), np.float64(0.042800000000000005), np.float64(0.04845), np.float64(0.051285964999999996), np.float64(0.051614025), np.float64(0.051758639999999995), np.float64(0.07643346000000001), np.float64(0.1148), np.float64(0.15309907)]"
ailerons,"['DyS', 'SORD', 'SMM', 'ACC', 'MS', 'X', 'HDy', 'MAX', 'CC', 'PCC', 'PACC']","[0.15798319 0.12869415 0.12810679 0.09839156 0.09294113 0.09284942
 0.08403155 0.07682333 0.04978245 0.04628171 0.04411471]","[np.float64(0.045711379192500005), np.float64(0.05611466666666664), np.float64(0.05637195218500004), np.float64(0.07339683991833336), np.float64(0.07770111803333331), np.float64(0.07777786413333336), np.float64(0.08593949999999997), np.float64(0.09400307380666667), np.float64(0.14506375), np.float64(0.1560363482783334), np.float64(0.16370118181666668)]","['DyS', 'MS', 'SORD', 'SMM', 'HDy', 'ACC', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.12704708 0.11205853 0.11154012 0.11138576 0.10545611 0.09637607
 0.09182087 0.08502026 0.07917681 0.04586696 0.03425144]","[np.float64(0.025109175), np.float64(0.02846769), np.float64(0.0286), np.float64(0.028639635), np.float64(0.03025), np.float64(0.033099995), np.float64(0.034742075), np.float64(0.037521025), np.float64(0.040290175000000004), np.float64(0.06955), np.float64(0.09313615)]"
anuranCalls,"['SMM', 'ACC', 'MS', 'CC', 'X', 'HDy', 'PCC', 'SORD', 'PACC', 'MAX', 'DyS']","[0.11730824 0.11431036 0.11295415 0.11293158 0.09847274 0.08927984
 0.0834295  0.07847368 0.06933924 0.0632713  0.06022938]","[np.float64(0.05633285484999999), np.float64(0.05781022550416666), np.float64(0.05850434093333333), np.float64(0.058516033333333314), np.float64(0.0671079927125), np.float64(0.07401791666666664), np.float64(0.07920829132499999), np.float64(0.0842105), np.float64(0.09530401063333338), np.float64(0.10444399655333333), np.float64(0.10971901217499994)]","['DyS', 'MAX', 'SMM', 'SORD', 'MS', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.12153195 0.1145644  0.11170451 0.10858642 0.1073366  0.10296635
 0.08958024 0.0861637  0.07811953 0.04374152 0.03570479]","[np.float64(0.015278515), np.float64(0.01620772), np.float64(0.016622675), np.float64(0.0171), np.float64(0.01729911), np.float64(0.018033345), np.float64(0.020728095), np.float64(0.02155), np.float64(0.023769059999999998), np.float64(0.04245), np.float64(0.05200501)]"
balloon,"['DyS', 'HDy', 'MS', 'PCC', 'X', 'MAX', 'SMM', 'SORD', 'ACC', 'CC', 'PACC']","[0.15006383 0.13421123 0.11602073 0.10737514 0.09401801 0.08412059
 0.0814552  0.06863936 0.06223625 0.05373615 0.04812353]","[np.float64(0.06681539585833335), np.float64(0.07470741666666668), np.float64(0.08642054164999999), np.float64(0.09337891774166664), np.float64(0.10664525125), np.float64(0.11919286696749998), np.float64(0.123093116925), np.float64(0.14607616666666676), np.float64(0.1611050381666666), np.float64(0.18658899999999992), np.float64(0.208350752625)]","['SMM', 'SORD', 'MS', 'PACC', 'DyS', 'ACC', 'MAX', 'X', 'HDy', 'PCC', 'CC']","[0.12724246 0.12328976 0.12315215 0.11514131 0.1144164  0.10487155
 0.08871409 0.07678926 0.06577025 0.03125053 0.02936222]","[np.float64(0.027033304999999997), np.float64(0.0279), np.float64(0.027931175000000003), np.float64(0.02987446), np.float64(0.030063735), np.float64(0.032799975), np.float64(0.03877382), np.float64(0.044795119999999994), np.float64(0.052300000000000006), np.float64(0.11007123999999999), np.float64(0.11715)]"
