V1,V2,V3
334.0,313.0,0.432029
54.0,331.0,0.51643
758.0,318.0,0.350095
243.0,327.0,0.418858
420.0,327.0,0.35898
275.0,338.0,0.404396
92.0,348.0,0.436283
335.0,363.0,0.598401
47.0,354.0,0.366941
531.0,364.0,0.409335
492.0,371.0,0.356943
857.0,373.0,0.377073
547.0,376.0,0.361978
77.0,385.0,0.377426
590.0,383.0,0.437789
58.0,396.0,0.420896
110.0,398.0,0.512768
267.0,396.0,0.462318
555.0,396.0,0.428263
591.0,404.0,0.359729
90.0,412.0,0.355461
87.0,430.0,0.418675
314.0,434.0,0.404552
605.0,429.0,0.389052
822.0,432.0,0.354959
113.0,445.0,0.521621
618.0,437.0,0.365281
60.0,451.0,0.465125
167.0,443.0,0.420725
277.0,447.0,0.532356
742.0,442.0,0.355971
229.0,449.0,0.386847
397.0,452.0,0.38407
329.0,465.0,0.381552
134.0,462.0,0.357791
896.0,460.0,0.35183
898.0,472.0,0.415114
398.0,480.0,0.494535
304.0,484.0,0.416978
276.0,483.0,0.352187
198.0,488.0,0.422496
219.0,491.0,0.415439
117.0,494.0,0.430561
971.0,494.0,0.458259
897.0,497.0,0.49157
200.0,500.0,0.351114
264.0,511.0,0.626275
311.0,504.0,0.424329
109.0,506.0,0.377654
351.0,506.0,0.396367
390.0,512.0,0.37508
142.0,526.0,0.467241
902.0,522.0,0.464663
179.0,549.0,0.452674
292.0,536.0,0.427507
386.0,537.0,0.477576
421.0,544.0,0.550389
471.0,541.0,0.371965
918.0,542.0,0.385042
668.0,554.0,0.412553
908.0,564.0,0.36789
313.0,564.0,0.423852
896.0,564.0,0.35776
93.0,576.0,0.452163
424.0,576.0,0.418357
908.0,580.0,0.40291
217.0,576.0,0.356836
221.0,595.0,0.423416
335.0,599.0,0.456441
920.0,593.0,0.383112
889.0,598.0,0.402705
303.0,600.0,0.416352
461.0,602.0,0.381279
896.0,608.0,0.364831
863.0,613.0,0.377455
121.0,627.0,0.433057
273.0,624.0,0.355249
918.0,632.0,0.519922
782.0,632.0,0.52559
678.0,638.0,0.362638
54.0,648.0,0.355076
132.0,658.0,0.370549
906.0,665.0,0.360513
410.0,668.0,0.362007
403.0,668.0,0.367449
892.0,682.0,0.446837
1001.0,686.0,0.363754
561.0,690.0,0.380718
898.0,697.0,0.415619
401.0,697.0,0.3633
599.0,699.0,0.428039
915.0,708.0,0.351489
948.0,711.0,0.416899
630.0,718.0,0.415033
979.0,723.0,0.441962
669.0,742.0,0.541997
428.0,729.0,0.40649
395.0,735.0,0.362587
787.0,743.0,0.483248
461.0,741.0,0.467499
754.0,749.0,0.407969
706.0,767.0,0.481401
784.0,763.0,0.37573
862.0,763.0,0.369736
774.0,792.0,0.515463
861.0,777.0,0.367775
893.0,776.0,0.393171
461.0,776.0,0.365033
723.0,787.0,0.370552
370.0,804.0,0.54475
811.0,802.0,0.378713
293.0,803.0,0.367841
498.0,808.0,0.370931
916.0,816.0,0.6493
992.0,822.0,0.531909
819.0,821.0,0.58108
621.0,817.0,0.445391
19.0,832.0,0.462272
382.0,822.0,0.370255
638.0,828.0,0.459322
913.0,837.0,0.382911
672.0,843.0,0.582379
563.0,853.0,0.490237
84.0,847.0,0.40732
409.0,851.0,0.554809
55.0,852.0,0.385855
990.0,858.0,0.419579
785.0,860.0,0.41238
528.0,860.0,0.401746
183.0,868.0,0.390712
644.0,867.0,0.360798
825.0,883.0,0.606517
42.0,882.0,0.568823
74.0,873.0,0.355972
201.0,875.0,0.400144
571.0,885.0,0.465581
678.0,882.0,0.359789
920.0,887.0,0.365964
322.0,916.0,0.524081
72.0,890.0,0.351401
788.0,890.0,0.390013
70.0,902.0,0.386312
855.0,914.0,0.481745
879.0,904.0,0.375047
614.0,921.0,0.494337
676.0,915.0,0.368054
27.0,933.0,0.457023
56.0,929.0,0.358031
916.0,935.0,0.427512
674.0,940.0,0.543597
354.0,938.0,0.354893
617.0,939.0,0.356077
93.0,946.0,0.43095
568.0,943.0,0.359358
66.0,949.0,0.452494
210.0,946.0,0.350062
719.0,950.0,0.453246
118.0,949.0,0.370949
918.0,961.0,0.500738
210.0,960.0,0.40094
597.0,958.0,0.368049
675.0,959.0,0.417946
95.0,979.0,0.544675
117.0,975.0,0.50994
890.0,965.0,0.480723
38.0,983.0,0.50433
233.0,965.0,0.411967
984.0,964.0,0.369984
544.0,975.0,0.49318
617.0,972.0,0.409106
995.0,980.0,0.468636
293.0,972.0,0.359337
667.0,980.0,0.494433
713.0,977.0,0.520201
427.0,994.0,0.556949
916.0,997.0,0.558419
576.0,984.0,0.354495
846.0,990.0,0.384636
144.0,1005.0,0.461152
705.0,1001.0,0.370296
590.0,1007.0,0.457922
841.0,1007.0,0.447857
810.0,1008.0,0.356207
361.0,196.0,0.662671
492.0,62.0,0.699876
481.0,37.0,0.645027
582.0,200.0,0.557205
386.0,397.0,0.683246
439.0,22.0,0.659153
558.0,145.0,0.549252
169.0,610.0,0.468462
95.0,284.0,0.574885
134.0,274.0,0.586319
709.0,35.0,0.638365
330.0,29.0,0.609133
768.0,18.0,0.428715
976.0,18.0,0.401166
1002.0,19.0,0.374087
92.0,21.0,0.415798
251.0,26.0,0.548356
896.0,23.0,0.361629
567.0,32.0,0.474541
824.0,27.0,0.359991
515.0,33.0,0.615613
920.0,31.0,0.365534
860.0,32.0,0.3515
771.0,56.0,0.581866
292.0,45.0,0.413257
823.0,46.0,0.426003
343.0,53.0,0.536441
947.0,52.0,0.445473
382.0,58.0,0.647927
882.0,93.0,0.564975
619.0,61.0,0.398695
816.0,65.0,0.576939
212.0,62.0,0.353136
292.0,63.0,0.351736
995.0,86.0,0.556386
440.0,66.0,0.353958
313.0,75.0,0.459062
142.0,85.0,0.64965
203.0,92.0,0.561473
928.0,92.0,0.451061
416.0,83.0,0.368708
834.0,86.0,0.501401
816.0,86.0,0.410489
352.0,94.0,0.465023
426.0,106.0,0.434258
674.0,102.0,0.3583
70.0,109.0,0.412837
981.0,126.0,0.496094
345.0,121.0,0.444121
19.0,126.0,0.519409
406.0,129.0,0.492871
452.0,130.0,0.441497
640.0,130.0,0.409674
830.0,127.0,0.363354
908.0,142.0,0.423029
236.0,140.0,0.355957
772.0,144.0,0.412544
16.0,148.0,0.457747
412.0,145.0,0.363896
850.0,152.0,0.453823
442.0,154.0,0.369845
998.0,152.0,0.363753
413.0,159.0,0.441202
326.0,168.0,0.473485
874.0,168.0,0.585339
478.0,166.0,0.355571
1005.0,170.0,0.402849
739.0,175.0,0.365515
779.0,178.0,0.423568
924.0,187.0,0.482458
824.0,178.0,0.355155
632.0,196.0,0.388668
836.0,199.0,0.555977
818.0,206.0,0.415506
282.0,200.0,0.370358
960.0,210.0,0.443062
191.0,224.0,0.430316
437.0,232.0,0.778955
633.0,217.0,0.420894
27.0,230.0,0.442394
396.0,223.0,0.424801
923.0,222.0,0.393334
944.0,233.0,0.548829
810.0,231.0,0.417024
256.0,228.0,0.395137
493.0,228.0,0.378243
964.0,239.0,0.375065
761.0,250.0,0.5549
382.0,247.0,0.410248
850.0,250.0,0.557079
492.0,247.0,0.383519
435.0,267.0,0.593056
159.0,262.0,0.474162
913.0,269.0,0.461148
20.0,284.0,0.549114
510.0,275.0,0.450783
221.0,278.0,0.544233
313.0,276.0,0.409345
898.0,296.0,0.695801
392.0,278.0,0.367123
173.0,285.0,0.435998
770.0,285.0,0.511924
541.0,284.0,0.383145
123.0,300.0,0.500876
804.0,296.0,0.367896
578.0,322.0,0.555249
158.0,322.0,0.66859
505.0,309.0,0.430068
766.0,308.0,0.401393
414.0,309.0,0.400013
805.0,312.0,0.405386
367.0,320.0,0.444277
134.0,316.0,0.372277
207.0,316.0,0.422704
98.0,320.0,0.357531
457.0,324.0,0.450246
518.0,324.0,0.376621
885.0,329.0,0.530081
446.0,324.0,0.35174
910.0,335.0,0.426054
982.0,327.0,0.4202
102.0,333.0,0.406494
261.0,338.0,0.433638
389.0,340.0,0.381053
492.0,334.0,0.360282
444.0,395.0,0.533985
955.0,374.0,0.689119
524.0,346.0,0.3509
18.0,354.0,0.48024
281.0,361.0,0.461494
648.0,353.0,0.35895
739.0,364.0,0.456022
773.0,366.0,0.430951
141.0,377.0,0.412647
195.0,376.0,0.423057
622.0,376.0,0.387024
835.0,382.0,0.587298
587.0,380.0,0.449857
771.0,382.0,0.474724
284.0,388.0,0.403311
641.0,386.0,0.359903
194.0,390.0,0.353627
917.0,403.0,0.498448
645.0,404.0,0.460241
822.0,404.0,0.399026
871.0,413.0,0.559606
506.0,410.0,0.485424
214.0,420.0,0.351831
982.0,433.0,0.495311
775.0,455.0,0.513501
824.0,443.0,0.496438
484.0,459.0,0.47595
303.0,448.0,0.377904
341.0,463.0,0.392341
439.0,544.0,0.704992
163.0,477.0,0.43276
398.0,484.0,0.489319
809.0,481.0,0.42548
351.0,486.0,0.547599
526.0,482.0,0.351183
281.0,499.0,0.428571
82.0,492.0,0.353274
819.0,513.0,0.420322
786.0,499.0,0.407406
500.0,515.0,0.445847
578.0,502.0,0.350158
290.0,522.0,0.463306
946.0,521.0,0.35885
773.0,529.0,0.420644
732.0,552.0,0.496574
495.0,546.0,0.384398
803.0,566.0,0.487666
565.0,558.0,0.411792
496.0,561.0,0.376467
526.0,563.0,0.453728
341.0,570.0,0.461983
79.0,575.0,0.41602
694.0,574.0,0.378466
735.0,577.0,0.484749
513.0,581.0,0.454793
375.0,581.0,0.429124
565.0,587.0,0.472237
248.0,594.0,0.44616
408.0,604.0,0.527523
701.0,597.0,0.392245
484.0,624.0,0.484713
827.0,605.0,0.52077
556.0,611.0,0.425055
300.0,631.0,0.493565
349.0,631.0,0.376796
16.0,633.0,0.368947
735.0,638.0,0.448234
830.0,646.0,0.428528
800.0,646.0,0.375151
441.0,656.0,0.396422
793.0,666.0,0.499418
511.0,656.0,0.373924
393.0,665.0,0.468038
692.0,669.0,0.402312
245.0,678.0,0.456234
560.0,677.0,0.390672
416.0,700.0,0.633614
817.0,685.0,0.392085
703.0,696.0,0.567675
563.0,692.0,0.374447
390.0,701.0,0.441645
526.0,706.0,0.350331
735.0,720.0,0.426073
851.0,721.0,0.492042
491.0,718.0,0.40574
386.0,727.0,0.462299
773.0,727.0,0.378579
808.0,728.0,0.369244
413.0,756.0,0.50216
540.0,731.0,0.359981
590.0,736.0,0.514341
298.0,740.0,0.404947
366.0,816.0,0.61383
773.0,745.0,0.424603
876.0,744.0,0.465925
640.0,746.0,0.403051
464.0,748.0,0.372802
496.0,750.0,0.39037
602.0,774.0,0.485952
243.0,791.0,0.639698
738.0,756.0,0.350182
778.0,765.0,0.485016
517.0,776.0,0.609706
175.0,768.0,0.378843
453.0,770.0,0.395939
874.0,773.0,0.376699
909.0,790.0,0.611593
82.0,779.0,0.35808
464.0,798.0,0.524489
754.0,794.0,0.372166
335.0,801.0,0.366345
606.0,809.0,0.404175
617.0,807.0,0.375901
754.0,808.0,0.356482
771.0,816.0,0.458671
920.0,820.0,0.462118
745.0,823.0,0.47148
618.0,826.0,0.441629
495.0,833.0,0.556141
406.0,835.0,0.444131
941.0,836.0,0.483694
794.0,855.0,0.530716
191.0,839.0,0.465625
536.0,839.0,0.353481
614.0,842.0,0.389059
318.0,850.0,0.370847
396.0,852.0,0.357588
697.0,858.0,0.442929
144.0,864.0,0.497955
123.0,864.0,0.414565
232.0,872.0,0.42632
890.0,871.0,0.35877
75.0,876.0,0.36407
752.0,883.0,0.500778
301.0,881.0,0.434507
668.0,917.0,0.562965
111.0,885.0,0.375928
143.0,887.0,0.394398
894.0,890.0,0.480975
288.0,934.0,0.540504
596.0,892.0,0.407752
180.0,902.0,0.533818
938.0,901.0,0.373453
758.0,911.0,0.465551
387.0,915.0,0.481751
601.0,911.0,0.380066
45.0,915.0,0.451503
735.0,920.0,0.431594
993.0,925.0,0.514876
510.0,922.0,0.423068
413.0,940.0,0.458525
64.0,940.0,0.359674
195.0,979.0,0.732578
491.0,954.0,0.372415
679.0,983.0,0.510759
29.0,986.0,0.556149
244.0,959.0,0.375718
992.0,968.0,0.508087
778.0,962.0,0.362737
160.0,970.0,0.378917
242.0,969.0,0.364342
370.0,979.0,0.495372
731.0,978.0,0.419331
924.0,974.0,0.353344
466.0,988.0,0.466564
136.0,999.0,0.469072
624.0,987.0,0.374863
702.0,986.0,0.365974
402.0,989.0,0.357663
380.0,998.0,0.414621
830.0,1004.0,0.449507
928.0,998.0,0.356314
369.0,118.0,0.699483
207.0,174.0,0.712618
419.0,344.0,0.616458
594.0,318.0,0.78327
660.0,269.0,0.803226
621.0,174.0,0.62144
536.0,65.0,0.542752
560.0,477.0,0.603782
694.0,269.0,0.600255
780.0,58.0,0.739155
814.0,420.0,0.73981
960.0,595.0,0.765972
849.0,573.0,0.562721
53.0,31.0,0.588371
175.0,29.0,0.617566
266.0,16.0,0.384976
444.0,16.0,0.363925
612.0,22.0,0.537278
799.0,19.0,0.580468
135.0,36.0,0.449362
476.0,28.0,0.396343
902.0,24.0,0.376211
987.0,25.0,0.52014
75.0,27.0,0.363161
263.0,51.0,0.592876
495.0,37.0,0.444206
893.0,105.0,0.715174
881.0,36.0,0.410396
244.0,37.0,0.354999
549.0,44.0,0.51362
926.0,47.0,0.353381
346.0,50.0,0.365067
608.0,50.0,0.35612
923.0,60.0,0.390318
46.0,67.0,0.481511
451.0,81.0,0.606965
145.0,66.0,0.362953
180.0,69.0,0.488487
611.0,83.0,0.621971
801.0,77.0,0.585897
982.0,78.0,0.403684
231.0,88.0,0.489054
555.0,82.0,0.479681
260.0,84.0,0.387308
20.0,87.0,0.363711
70.0,98.0,0.412129
751.0,100.0,0.444555
456.0,102.0,0.352405
198.0,125.0,0.532862
265.0,110.0,0.412627
484.0,137.0,0.631183
649.0,125.0,0.53231
138.0,121.0,0.475457
590.0,120.0,0.416322
754.0,136.0,0.442391
25.0,132.0,0.497849
170.0,163.0,0.507467
419.0,163.0,0.431684
664.0,161.0,0.452068
149.0,162.0,0.39323
563.0,178.0,0.602549
688.0,170.0,0.431907
420.0,183.0,0.559826
31.0,182.0,0.376107
718.0,196.0,0.583293
93.0,186.0,0.413541
285.0,190.0,0.708733
322.0,186.0,0.373841
388.0,186.0,0.363349
128.0,201.0,0.482511
888.0,197.0,0.446425
54.0,196.0,0.354294
454.0,242.0,0.588148
806.0,198.0,0.3638
391.0,207.0,0.359751
26.0,210.0,0.385697
290.0,215.0,0.455963
159.0,213.0,0.368099
226.0,218.0,0.39043
648.0,219.0,0.393541
108.0,221.0,0.382395
516.0,226.0,0.427978
940.0,234.0,0.542987
552.0,224.0,0.460628
54.0,225.0,0.404949
391.0,240.0,0.50535
989.0,234.0,0.470366
179.0,235.0,0.508567
91.0,238.0,0.412133
825.0,256.0,0.741187
151.0,245.0,0.373462
61.0,262.0,0.434061
188.0,265.0,0.42177
357.0,270.0,0.422983
771.0,269.0,0.369026
81.0,274.0,0.386067
532.0,303.0,0.604172
124.0,277.0,0.510516
148.0,283.0,0.397231
881.0,290.0,0.414556
176.0,289.0,0.363114
404.0,296.0,0.389532
816.0,315.0,0.621472
196.0,294.0,0.352038
484.0,304.0,0.422835
230.0,303.0,0.366137
421.0,304.0,0.376987
125.0,315.0,0.458228
919.0,311.0,0.645608
269.0,310.0,0.377659
306.0,314.0,0.467122
53.0,314.0,0.359624
87.0,315.0,0.383453
448.0,320.0,0.477928
620.0,314.0,0.355739
20.0,334.0,0.454827
884.0,344.0,0.513988
142.0,334.0,0.360689
148.0,335.0,0.370654
450.0,341.0,0.377135
202.0,352.0,0.51116
608.0,362.0,0.427771
293.0,363.0,0.457665
67.0,378.0,0.451455
702.0,362.0,0.361788
465.0,364.0,0.374614
117.0,375.0,0.422147
738.0,374.0,0.501476
922.0,372.0,0.3605
615.0,384.0,0.451804
252.0,386.0,0.391476
421.0,386.0,0.381425
641.0,386.0,0.389837
273.0,392.0,0.383379
533.0,389.0,0.387665
787.0,391.0,0.444446
172.0,405.0,0.499845
981.0,402.0,0.488864
54.0,410.0,0.381397
329.0,413.0,0.363439
615.0,417.0,0.360006
483.0,428.0,0.497857
77.0,422.0,0.378712
939.0,423.0,0.35856
96.0,426.0,0.443643
190.0,425.0,0.359579
559.0,428.0,0.412927
874.0,434.0,0.449265
272.0,439.0,0.492646
659.0,462.0,0.551623
57.0,439.0,0.451786
85.0,453.0,0.392205
188.0,457.0,0.461036
924.0,456.0,0.422002
594.0,455.0,0.359314
536.0,464.0,0.466671
737.0,469.0,0.475094
227.0,476.0,0.468826
22.0,482.0,0.587987
145.0,470.0,0.354934
995.0,475.0,0.415018
486.0,475.0,0.364935
606.0,489.0,0.414211
104.0,490.0,0.353565
43.0,494.0,0.384843
299.0,496.0,0.414573
171.0,499.0,0.408327
212.0,506.0,0.401295
830.0,496.0,0.352664
640.0,507.0,0.42225
750.0,514.0,0.457357
16.0,508.0,0.393593
872.0,514.0,0.362268
488.0,521.0,0.542453
818.0,522.0,0.380267
187.0,522.0,0.373271
276.0,523.0,0.35943
630.0,524.0,0.36091
241.0,541.0,0.48519
910.0,532.0,0.459693
68.0,538.0,0.399623
109.0,553.0,0.462497
158.0,543.0,0.431915
303.0,543.0,0.482358
725.0,544.0,0.375251
422.0,547.0,0.37984
78.0,550.0,0.398502
847.0,549.0,0.414211
618.0,551.0,0.482077
965.0,554.0,0.471234
145.0,576.0,0.520683
418.0,564.0,0.43702
717.0,561.0,0.366628
885.0,564.0,0.368681
21.0,585.0,0.493584
291.0,609.0,0.55184
37.0,594.0,0.404886
74.0,601.0,0.426491
