V1,V2,V3
748.0,500.0,0.35951
775.0,510.0,0.472711
883.0,533.0,0.470391
794.0,533.0,0.540721
854.0,515.0,0.495671
292.0,518.0,0.388385
611.0,516.0,0.380927
68.0,533.0,0.416792
687.0,534.0,0.400927
488.0,527.0,0.363635
292.0,533.0,0.356293
538.0,535.0,0.365616
627.0,551.0,0.429431
169.0,557.0,0.392831
678.0,579.0,0.626572
74.0,565.0,0.386613
761.0,572.0,0.395029
528.0,584.0,0.503201
874.0,574.0,0.420231
166.0,574.0,0.352279
786.0,583.0,0.418864
72.0,584.0,0.388635
162.0,607.0,0.471461
569.0,585.0,0.37267
280.0,591.0,0.352584
557.0,609.0,0.499898
838.0,612.0,0.457799
72.0,624.0,0.501474
763.0,638.0,0.507648
501.0,609.0,0.399968
282.0,616.0,0.371457
130.0,637.0,0.489448
710.0,625.0,0.594299
533.0,663.0,0.574499
825.0,641.0,0.392173
148.0,684.0,0.488207
674.0,652.0,0.359929
814.0,665.0,0.480527
192.0,660.0,0.350429
271.0,672.0,0.397862
208.0,670.0,0.402994
654.0,675.0,0.385539
973.0,676.0,0.384444
17.0,681.0,0.417963
231.0,684.0,0.388575
272.0,690.0,0.386305
718.0,693.0,0.538405
636.0,704.0,0.496093
484.0,698.0,0.511261
605.0,693.0,0.389395
750.0,694.0,0.395178
518.0,697.0,0.376494
68.0,699.0,0.372367
793.0,714.0,0.509183
123.0,727.0,0.414007
216.0,708.0,0.368274
744.0,720.0,0.485803
483.0,719.0,0.3764
509.0,724.0,0.415
968.0,723.0,0.416334
67.0,763.0,0.526371
630.0,736.0,0.416501
504.0,743.0,0.431359
188.0,766.0,0.4768
987.0,745.0,0.418981
939.0,753.0,0.401099
548.0,749.0,0.360546
500.0,768.0,0.532006
552.0,763.0,0.413921
145.0,771.0,0.371238
861.0,778.0,0.414951
580.0,790.0,0.380287
139.0,802.0,0.510346
264.0,782.0,0.369835
952.0,785.0,0.40139
733.0,812.0,0.440482
880.0,792.0,0.367721
482.0,803.0,0.446222
863.0,812.0,0.551676
168.0,803.0,0.363986
68.0,810.0,0.3792
528.0,816.0,0.357202
956.0,824.0,0.436554
17.0,822.0,0.410418
68.0,824.0,0.387602
200.0,827.0,0.407293
521.0,833.0,0.383561
150.0,839.0,0.468929
479.0,854.0,0.405799
64.0,867.0,0.521611
626.0,860.0,0.521187
133.0,864.0,0.427859
266.0,861.0,0.380381
784.0,860.0,0.362352
322.0,864.0,0.352154
197.0,870.0,0.406034
375.0,872.0,0.448801
545.0,880.0,0.398718
140.0,893.0,0.5101
772.0,882.0,0.392502
966.0,897.0,0.429135
990.0,884.0,0.362484
102.0,895.0,0.400276
303.0,897.0,0.363107
765.0,906.0,0.545992
713.0,908.0,0.389427
1000.0,910.0,0.415797
48.0,915.0,0.360082
977.0,927.0,0.599603
140.0,943.0,0.501382
724.0,929.0,0.475707
642.0,933.0,0.488034
756.0,926.0,0.355379
828.0,928.0,0.355727
356.0,934.0,0.370861
860.0,936.0,0.358608
809.0,942.0,0.376146
206.0,952.0,0.352916
923.0,970.0,0.449412
791.0,968.0,0.415453
365.0,972.0,0.41893
427.0,974.0,0.413343
137.0,985.0,0.384619
513.0,988.0,0.368459
138.0,996.0,0.351255
755.0,1001.0,0.466288
643.0,1001.0,0.426098
283.0,121.0,0.703223
560.0,141.0,0.36257
390.0,910.0,0.397978
843.0,25.0,0.412908
528.0,32.0,0.361755
622.0,31.0,0.37911
776.0,56.0,0.356388
899.0,58.0,0.367676
916.0,60.0,0.364269
542.0,67.0,0.428889
415.0,71.0,0.413683
799.0,73.0,0.427559
227.0,89.0,0.452621
600.0,95.0,0.517786
16.0,98.0,0.406083
528.0,134.0,0.639523
787.0,120.0,0.465569
464.0,119.0,0.414061
619.0,145.0,0.412807
692.0,147.0,0.399217
698.0,174.0,0.452851
94.0,175.0,0.35429
448.0,189.0,0.428224
927.0,186.0,0.351713
262.0,201.0,0.521602
63.0,197.0,0.370189
624.0,217.0,0.465206
902.0,204.0,0.371338
958.0,210.0,0.444773
554.0,211.0,0.361997
552.0,230.0,0.387253
551.0,254.0,0.411929
580.0,259.0,0.389556
392.0,269.0,0.375551
260.0,280.0,0.360111
92.0,301.0,0.374506
71.0,328.0,0.418366
956.0,320.0,0.353383
694.0,352.0,0.353311
16.0,397.0,0.377608
404.0,410.0,0.351365
58.0,422.0,0.498944
684.0,418.0,0.360126
383.0,433.0,0.375305
41.0,463.0,0.407445
38.0,489.0,0.399253
50.0,486.0,0.358653
994.0,518.0,0.371679
109.0,582.0,0.50851
90.0,613.0,0.407212
21.0,625.0,0.364903
295.0,640.0,0.362213
722.0,661.0,0.377808
258.0,878.0,0.531469
350.0,887.0,0.395503
275.0,905.0,0.560843
113.0,897.0,0.367352
127.0,912.0,0.377256
394.0,930.0,0.39933
470.0,946.0,0.364341
256.0,973.0,0.472952
354.0,1007.0,0.406462
129.0,275.0,0.53284
852.0,332.0,0.403658
378.0,665.0,0.688785
211.0,748.0,0.592436
130.0,880.0,0.579424
38.0,16.0,0.408105
272.0,22.0,0.471414
490.0,36.0,0.411613
95.0,42.0,0.361925
804.0,46.0,0.404985
478.0,60.0,0.350463
665.0,70.0,0.457729
809.0,72.0,0.48991
858.0,105.0,0.621626
314.0,72.0,0.357765
634.0,72.0,0.355954
350.0,85.0,0.353965
78.0,86.0,0.359622
266.0,93.0,0.440889
321.0,90.0,0.364508
546.0,104.0,0.525977
352.0,107.0,0.430598
419.0,115.0,0.46837
900.0,114.0,0.404794
89.0,119.0,0.386116
966.0,120.0,0.377202
85.0,134.0,0.369735
515.0,135.0,0.415279
962.0,134.0,0.373537
204.0,134.0,0.362051
715.0,144.0,0.437542
888.0,141.0,0.445517
355.0,157.0,0.455576
548.0,156.0,0.391033
890.0,156.0,0.375093
585.0,181.0,0.490191
274.0,173.0,0.367713
52.0,177.0,0.413326
18.0,193.0,0.41773
911.0,188.0,0.374492
306.0,200.0,0.438686
78.0,202.0,0.366547
241.0,215.0,0.435638
117.0,214.0,0.392063
739.0,217.0,0.453036
908.0,221.0,0.455489
376.0,225.0,0.484903
945.0,223.0,0.42021
322.0,242.0,0.525262
645.0,233.0,0.418547
829.0,229.0,0.476427
76.0,229.0,0.382341
40.0,237.0,0.410508
389.0,244.0,0.481051
261.0,245.0,0.426245
566.0,250.0,0.350177
66.0,252.0,0.351636
106.0,255.0,0.429759
642.0,263.0,0.427067
568.0,271.0,0.356159
374.0,276.0,0.417398
640.0,282.0,0.357933
353.0,293.0,0.41046
107.0,298.0,0.408193
327.0,296.0,0.374257
641.0,295.0,0.384762
703.0,307.0,0.434487
335.0,313.0,0.425888
54.0,330.0,0.528546
80.0,320.0,0.355526
243.0,327.0,0.422316
420.0,327.0,0.352626
513.0,326.0,0.351573
276.0,337.0,0.402919
92.0,348.0,0.442395
335.0,363.0,0.608739
47.0,354.0,0.361953
531.0,364.0,0.418501
492.0,370.0,0.366058
858.0,373.0,0.38096
547.0,376.0,0.357389
78.0,385.0,0.379439
590.0,383.0,0.445733
59.0,396.0,0.43111
110.0,399.0,0.505105
267.0,395.0,0.473184
555.0,396.0,0.4479
591.0,403.0,0.359864
87.0,405.0,0.354175
90.0,412.0,0.354681
87.0,429.0,0.428092
314.0,434.0,0.422951
611.0,432.0,0.393705
822.0,432.0,0.35563
113.0,445.0,0.536683
60.0,451.0,0.476023
167.0,444.0,0.43261
277.0,447.0,0.539405
229.0,449.0,0.385051
397.0,452.0,0.381202
134.0,463.0,0.382749
329.0,465.0,0.384603
896.0,460.0,0.351443
898.0,472.0,0.419834
399.0,480.0,0.507708
304.0,484.0,0.413898
276.0,483.0,0.361395
198.0,488.0,0.426512
220.0,491.0,0.41391
118.0,494.0,0.42542
971.0,493.0,0.464458
897.0,496.0,0.485664
311.0,503.0,0.42562
264.0,511.0,0.635825
110.0,506.0,0.384554
351.0,506.0,0.387255
390.0,511.0,0.370024
142.0,527.0,0.467202
902.0,522.0,0.454153
179.0,549.0,0.477375
293.0,535.0,0.429012
387.0,538.0,0.479838
421.0,544.0,0.539619
472.0,541.0,0.369498
919.0,543.0,0.37509
669.0,555.0,0.418286
314.0,564.0,0.433063
820.0,562.0,0.352845
896.0,564.0,0.373321
907.0,565.0,0.367213
866.0,566.0,0.351469
93.0,576.0,0.454109
424.0,576.0,0.419561
909.0,581.0,0.416162
217.0,576.0,0.355335
221.0,594.0,0.434486
335.0,599.0,0.475205
920.0,593.0,0.385859
894.0,604.0,0.409239
303.0,600.0,0.413395
461.0,602.0,0.394028
864.0,613.0,0.381165
121.0,627.0,0.41908
918.0,633.0,0.509702
783.0,632.0,0.50774
678.0,638.0,0.35565
132.0,660.0,0.35816
752.0,660.0,0.359075
770.0,662.0,0.350229
906.0,665.0,0.364846
407.0,668.0,0.384685
896.0,689.0,0.456761
1002.0,686.0,0.364109
561.0,690.0,0.374128
402.0,697.0,0.364074
599.0,699.0,0.428939
458.0,706.0,0.351695
948.0,710.0,0.418572
915.0,708.0,0.353559
631.0,718.0,0.422045
979.0,723.0,0.441407
669.0,742.0,0.549416
428.0,729.0,0.407986
787.0,742.0,0.476218
395.0,734.0,0.363941
462.0,741.0,0.463335
755.0,749.0,0.430862
706.0,767.0,0.489427
784.0,762.0,0.376243
856.0,760.0,0.35413
516.0,763.0,0.361642
863.0,763.0,0.374601
861.0,774.0,0.376096
775.0,791.0,0.521547
894.0,776.0,0.406459
461.0,776.0,0.363944
724.0,787.0,0.365571
370.0,804.0,0.555174
818.0,817.0,0.59771
293.0,802.0,0.357184
498.0,808.0,0.377499
917.0,816.0,0.643091
992.0,822.0,0.529104
621.0,816.0,0.446207
387.0,818.0,0.373022
19.0,831.0,0.472131
638.0,828.0,0.461288
913.0,837.0,0.391124
672.0,843.0,0.582322
563.0,852.0,0.500342
85.0,847.0,0.404314
410.0,851.0,0.559137
55.0,853.0,0.379261
991.0,858.0,0.421189
785.0,859.0,0.416554
253.0,856.0,0.370382
528.0,860.0,0.408145
184.0,867.0,0.39296
646.0,867.0,0.378305
825.0,883.0,0.617989
43.0,882.0,0.581899
74.0,872.0,0.364174
202.0,875.0,0.390836
571.0,885.0,0.462575
678.0,882.0,0.368833
323.0,917.0,0.526709
788.0,890.0,0.388296
920.0,888.0,0.351075
71.0,899.0,0.396645
880.0,904.0,0.374119
855.0,914.0,0.495085
615.0,924.0,0.494158
676.0,915.0,0.364893
27.0,933.0,0.453906
57.0,929.0,0.373551
916.0,935.0,0.437348
674.0,939.0,0.535933
354.0,937.0,0.368804
94.0,946.0,0.452756
66.0,949.0,0.469036
210.0,945.0,0.357824
568.0,942.0,0.355819
719.0,949.0,0.463815
118.0,949.0,0.362292
918.0,960.0,0.494963
211.0,960.0,0.394282
597.0,958.0,0.37595
676.0,959.0,0.39137
95.0,978.0,0.546523
118.0,975.0,0.517398
890.0,965.0,0.477047
38.0,983.0,0.500344
233.0,965.0,0.407189
985.0,964.0,0.375524
545.0,975.0,0.498933
617.0,971.0,0.409724
995.0,979.0,0.482396
294.0,971.0,0.37016
667.0,979.0,0.494303
714.0,977.0,0.510554
427.0,994.0,0.555398
916.0,997.0,0.560899
577.0,986.0,0.359973
846.0,989.0,0.390241
798.0,990.0,0.357647
145.0,1004.0,0.464033
705.0,1001.0,0.382083
590.0,1007.0,0.449725
840.0,1007.0,0.462472
362.0,196.0,0.676628
493.0,62.0,0.686454
481.0,36.0,0.622708
582.0,200.0,0.555211
386.0,397.0,0.72235
439.0,21.0,0.660485
558.0,146.0,0.586567
169.0,609.0,0.48915
96.0,283.0,0.582287
133.0,275.0,0.591527
709.0,34.0,0.652628
334.0,36.0,0.632614
769.0,18.0,0.435379
976.0,19.0,0.430029
1003.0,19.0,0.407354
92.0,21.0,0.411959
251.0,27.0,0.558651
896.0,23.0,0.383637
567.0,32.0,0.482223
516.0,33.0,0.630101
860.0,30.0,0.350671
921.0,30.0,0.367707
771.0,56.0,0.60714
292.0,50.0,0.434231
166.0,41.0,0.358209
823.0,45.0,0.431216
947.0,51.0,0.445895
382.0,58.0,0.662264
548.0,52.0,0.352384
882.0,93.0,0.581681
621.0,61.0,0.428001
816.0,65.0,0.565279
212.0,62.0,0.355304
990.0,102.0,0.555752
440.0,67.0,0.366686
313.0,75.0,0.473583
108.0,72.0,0.350179
142.0,85.0,0.666703
204.0,93.0,0.567579
395.0,79.0,0.36395
928.0,90.0,0.472769
834.0,86.0,0.501927
816.0,86.0,0.413312
352.0,94.0,0.477258
32.0,92.0,0.357932
427.0,106.0,0.454523
674.0,101.0,0.375323
71.0,110.0,0.408694
346.0,122.0,0.469903
19.0,126.0,0.534614
451.0,127.0,0.444938
407.0,130.0,0.501448
641.0,130.0,0.417615
908.0,142.0,0.449031
236.0,142.0,0.366108
17.0,147.0,0.473264
772.0,144.0,0.412311
412.0,144.0,0.352563
850.0,153.0,0.475798
998.0,152.0,0.387754
442.0,155.0,0.379083
413.0,158.0,0.453433
326.0,168.0,0.470381
875.0,168.0,0.586724
478.0,166.0,0.350408
1005.0,169.0,0.387954
739.0,176.0,0.37183
924.0,187.0,0.4912
450.0,177.0,0.355709
779.0,178.0,0.402609
326.0,189.0,0.362829
633.0,195.0,0.413045
836.0,199.0,0.570202
813.0,222.0,0.429172
282.0,200.0,0.367965
460.0,202.0,0.350376
960.0,210.0,0.439398
191.0,224.0,0.442932
437.0,232.0,0.774832
633.0,216.0,0.423316
27.0,231.0,0.449886
396.0,224.0,0.425024
924.0,222.0,0.390886
945.0,232.0,0.557213
256.0,227.0,0.401782
493.0,228.0,0.390209
965.0,240.0,0.371873
761.0,250.0,0.563918
492.0,247.0,0.415183
851.0,250.0,0.548034
382.0,247.0,0.382171
436.0,268.0,0.614872
159.0,262.0,0.50133
911.0,268.0,0.452829
511.0,275.0,0.463861
21.0,284.0,0.553106
222.0,279.0,0.5621
313.0,275.0,0.426188
898.0,296.0,0.704332
173.0,285.0,0.449605
771.0,285.0,0.498758
541.0,283.0,0.382901
126.0,303.0,0.532618
579.0,322.0,0.563851
804.0,298.0,0.355803
511.0,314.0,0.454707
158.0,322.0,0.680753
414.0,308.0,0.400312
766.0,308.0,0.41842
805.0,312.0,0.421479
367.0,320.0,0.437817
207.0,316.0,0.428754
98.0,320.0,0.359259
457.0,324.0,0.447088
885.0,329.0,0.544682
446.0,324.0,0.363956
911.0,335.0,0.442276
982.0,327.0,0.436442
102.0,333.0,0.399475
262.0,339.0,0.449026
492.0,334.0,0.375778
389.0,341.0,0.382928
956.0,374.0,0.713327
444.0,394.0,0.543263
524.0,346.0,0.369976
19.0,354.0,0.478328
986.0,350.0,0.355415
130.0,354.0,0.361245
281.0,362.0,0.4756
648.0,354.0,0.362992
740.0,364.0,0.45133
773.0,366.0,0.432722
141.0,378.0,0.414188
195.0,377.0,0.42057
587.0,380.0,0.43848
623.0,376.0,0.396686
836.0,382.0,0.601477
772.0,382.0,0.482897
284.0,387.0,0.421019
640.0,386.0,0.368294
194.0,390.0,0.356875
917.0,403.0,0.499381
645.0,403.0,0.462886
822.0,403.0,0.392782
871.0,412.0,0.559799
507.0,410.0,0.474138
983.0,434.0,0.500007
215.0,420.0,0.361563
262.0,420.0,0.351969
775.0,455.0,0.524609
825.0,443.0,0.505388
485.0,459.0,0.471148
302.0,447.0,0.388066
347.0,476.0,0.5532
440.0,544.0,0.715535
390.0,458.0,0.351379
163.0,477.0,0.427266
398.0,484.0,0.480361
809.0,482.0,0.424632
526.0,482.0,0.351683
285.0,511.0,0.471549
82.0,492.0,0.359276
819.0,513.0,0.449877
787.0,499.0,0.411325
981.0,496.0,0.351797
499.0,523.0,0.450386
578.0,503.0,0.360038
947.0,521.0,0.35461
772.0,529.0,0.418727
732.0,552.0,0.502039
302.0,547.0,0.356146
804.0,566.0,0.490549
565.0,558.0,0.415346
520.0,572.0,0.471073
341.0,570.0,0.457462
80.0,575.0,0.40311
694.0,575.0,0.389265
736.0,577.0,0.481768
375.0,580.0,0.425477
565.0,586.0,0.490912
248.0,595.0,0.439185
701.0,598.0,0.409578
409.0,604.0,0.555138
484.0,625.0,0.491286
828.0,604.0,0.533398
557.0,611.0,0.438234
301.0,631.0,0.498789
772.0,620.0,0.364182
734.0,633.0,0.449882
350.0,631.0,0.391404
16.0,632.0,0.374866
830.0,646.0,0.450414
554.0,649.0,0.361804
800.0,646.0,0.355305
442.0,658.0,0.379395
512.0,656.0,0.369958
793.0,666.0,0.510458
393.0,665.0,0.476033
693.0,669.0,0.408276
246.0,678.0,0.455383
560.0,677.0,0.385635
415.0,725.0,0.639495
818.0,685.0,0.390407
703.0,697.0,0.575151
563.0,692.0,0.38239
391.0,701.0,0.443246
788.0,704.0,0.367358
526.0,706.0,0.351857
735.0,720.0,0.426181
851.0,721.0,0.497938
492.0,717.0,0.417656
386.0,728.0,0.439593
773.0,727.0,0.377217
808.0,728.0,0.352464
540.0,731.0,0.3572
590.0,736.0,0.520899
298.0,740.0,0.389274
877.0,744.0,0.471427
366.0,815.0,0.609245
773.0,745.0,0.425561
640.0,748.0,0.391348
464.0,748.0,0.370621
496.0,751.0,0.421009
603.0,774.0,0.500765
244.0,792.0,0.648166
738.0,756.0,0.354116
778.0,765.0,0.488217
175.0,768.0,0.38619
518.0,776.0,0.612918
454.0,770.0,0.397959
874.0,773.0,0.384951
908.0,790.0,0.617631
82.0,779.0,0.357451
465.0,800.0,0.541152
754.0,799.0,0.386198
335.0,802.0,0.364548
614.0,825.0,0.450143
617.0,807.0,0.377404
771.0,817.0,0.473445
920.0,819.0,0.472711
745.0,823.0,0.487949
496.0,833.0,0.56532
98.0,830.0,0.350094
407.0,835.0,0.452982
941.0,836.0,0.489929
312.0,832.0,0.353765
795.0,855.0,0.548905
192.0,839.0,0.452603
318.0,850.0,0.365415
396.0,852.0,0.367458
697.0,857.0,0.454103
123.0,863.0,0.414123
144.0,864.0,0.474912
232.0,873.0,0.443338
890.0,871.0,0.361542
75.0,876.0,0.380105
301.0,880.0,0.434754
752.0,883.0,0.492242
111.0,884.0,0.390759
668.0,916.0,0.58218
142.0,887.0,0.396826
895.0,890.0,0.485243
288.0,933.0,0.55048
597.0,899.0,0.411876
180.0,902.0,0.531362
758.0,911.0,0.46139
938.0,900.0,0.392483
387.0,914.0,0.498344
46.0,915.0,0.454876
735.0,920.0,0.430214
993.0,924.0,0.528316
511.0,922.0,0.422164
413.0,940.0,0.452975
64.0,940.0,0.369061
196.0,979.0,0.724997
492.0,954.0,0.377183
679.0,983.0,0.509283
29.0,986.0,0.576587
246.0,960.0,0.373607
992.0,968.0,0.525485
778.0,962.0,0.377086
242.0,968.0,0.353364
161.0,971.0,0.362341
370.0,978.0,0.486677
731.0,978.0,0.429134
925.0,974.0,0.356069
466.0,987.0,0.473332
402.0,987.0,0.366644
624.0,988.0,0.382426
136.0,999.0,0.482484
702.0,986.0,0.359362
380.0,999.0,0.400196
831.0,1004.0,0.459569
930.0,998.0,0.355797
369.0,118.0,0.721106
207.0,175.0,0.712802
419.0,344.0,0.644106
594.0,317.0,0.794119
660.0,269.0,0.793608
621.0,174.0,0.630913
536.0,65.0,0.55473
560.0,477.0,0.608054
694.0,268.0,0.611513
780.0,58.0,0.750943
814.0,420.0,0.750488
960.0,595.0,0.776594
850.0,573.0,0.546749
53.0,31.0,0.597973
176.0,29.0,0.623458
265.0,16.0,0.381149
444.0,16.0,0.363694
613.0,22.0,0.541654
800.0,19.0,0.582845
135.0,36.0,0.440651
487.0,32.0,0.440476
902.0,23.0,0.365184
987.0,25.0,0.50428
263.0,54.0,0.60628
893.0,105.0,0.728407
76.0,28.0,0.35443
244.0,36.0,0.365012
882.0,37.0,0.421361
550.0,44.0,0.500037
607.0,49.0,0.362294
926.0,47.0,0.356059
346.0,50.0,0.366014
923.0,59.0,0.389711
46.0,67.0,0.488863
452.0,81.0,0.615334
146.0,66.0,0.362801
181.0,69.0,0.483548
611.0,83.0,0.63074
801.0,77.0,0.588619
982.0,78.0,0.402589
231.0,88.0,0.489107
555.0,82.0,0.466062
20.0,87.0,0.361227
70.0,98.0,0.427587
752.0,100.0,0.449784
198.0,125.0,0.537881
265.0,110.0,0.419643
484.0,137.0,0.641118
649.0,126.0,0.517283
138.0,121.0,0.470477
590.0,120.0,0.408978
755.0,136.0,0.457031
26.0,132.0,0.503261
170.0,163.0,0.524468
666.0,162.0,0.451257
150.0,162.0,0.397956
420.0,178.0,0.565945
562.0,178.0,0.622948
688.0,170.0,0.446965
30.0,180.0,0.379897
718.0,196.0,0.604297
93.0,186.0,0.416523
285.0,190.0,0.704934
322.0,186.0,0.36586
388.0,186.0,0.367684
128.0,201.0,0.501634
888.0,197.0,0.442425
55.0,195.0,0.351441
454.0,242.0,0.592447
806.0,198.0,0.352679
25.0,209.0,0.388879
290.0,215.0,0.474517
159.0,213.0,0.379437
227.0,218.0,0.408071
647.0,218.0,0.391909
390.0,239.0,0.524797
516.0,226.0,0.446655
110.0,221.0,0.376744
941.0,234.0,0.56786
54.0,225.0,0.412794
552.0,224.0,0.452276
604.0,222.0,0.356636
989.0,235.0,0.470565
179.0,235.0,0.502198
91.0,238.0,0.414353
825.0,255.0,0.747372
261.0,241.0,0.358237
151.0,244.0,0.367104
62.0,263.0,0.453147
187.0,263.0,0.428037
771.0,268.0,0.37572
358.0,271.0,0.42919
533.0,303.0,0.61426
81.0,274.0,0.386905
123.0,277.0,0.503767
149.0,283.0,0.39701
881.0,289.0,0.41155
404.0,296.0,0.390775
177.0,289.0,0.35919
816.0,316.0,0.629729
196.0,294.0,0.351832
484.0,304.0,0.427222
126.0,314.0,0.453478
231.0,303.0,0.364638
422.0,303.0,0.357069
920.0,311.0,0.655244
306.0,314.0,0.477878
269.0,310.0,0.378499
54.0,313.0,0.361336
87.0,315.0,0.385716
448.0,320.0,0.486149
620.0,314.0,0.361457
20.0,334.0,0.470614
884.0,344.0,0.515187
147.0,334.0,0.374923
450.0,341.0,0.390822
203.0,352.0,0.527792
609.0,362.0,0.430513
293.0,363.0,0.479638
702.0,362.0,0.372022
67.0,378.0,0.472675
466.0,364.0,0.373309
117.0,375.0,0.426586
739.0,373.0,0.506914
916.0,372.0,0.355939
922.0,372.0,0.367777
615.0,384.0,0.445108
252.0,385.0,0.394472
421.0,386.0,0.399267
642.0,386.0,0.391133
786.0,390.0,0.450031
273.0,391.0,0.396684
532.0,389.0,0.379368
982.0,401.0,0.488988
172.0,405.0,0.497533
54.0,410.0,0.38662
612.0,412.0,0.376818
328.0,412.0,0.36842
483.0,428.0,0.51433
77.0,422.0,0.369539
96.0,426.0,0.42983
191.0,427.0,0.368165
358.0,424.0,0.354643
558.0,427.0,0.402462
939.0,424.0,0.354383
874.0,433.0,0.452134
273.0,439.0,0.491026
659.0,462.0,0.570591
58.0,440.0,0.450164
188.0,455.0,0.472677
86.0,453.0,0.392184
924.0,456.0,0.447094
594.0,455.0,0.362248
678.0,456.0,0.352434
537.0,464.0,0.47174
738.0,469.0,0.495196
227.0,475.0,0.477757
22.0,482.0,0.602763
145.0,471.0,0.366248
995.0,476.0,0.418438
486.0,475.0,0.358566
606.0,490.0,0.424602
105.0,490.0,0.356694
43.0,494.0,0.37862
300.0,496.0,0.407447
213.0,507.0,0.412981
833.0,497.0,0.365923
171.0,499.0,0.389098
640.0,506.0,0.443665
750.0,515.0,0.473769
17.0,509.0,0.404558
873.0,514.0,0.372429
489.0,521.0,0.548642
818.0,522.0,0.378051
186.0,522.0,0.35148
275.0,523.0,0.381227
630.0,524.0,0.365175
242.0,541.0,0.491804
910.0,532.0,0.461696
109.0,553.0,0.485072
73.0,544.0,0.412198
149.0,565.0,0.526269
303.0,543.0,0.48789
725.0,542.0,0.371436
816.0,540.0,0.350421
422.0,547.0,0.371686
847.0,548.0,0.413176
618.0,551.0,0.490862
965.0,554.0,0.474167
418.0,564.0,0.443823
717.0,561.0,0.364788
885.0,564.0,0.379868
900.0,570.0,0.352722
21.0,585.0,0.490332
293.0,611.0,0.562798
376.0,590.0,0.368868
37.0,594.0,0.393685
75.0,601.0,0.418443
879.0,604.0,0.365892
906.0,612.0,0.506516
400.0,610.0,0.373522
746.0,608.0,0.352552
44.0,620.0,0.53799
122.0,613.0,0.371468
753.0,612.0,0.376462
625.0,620.0,0.375317
168.0,630.0,0.353519
91.0,635.0,0.381516
49.0,642.0,0.42511
23.0,647.0,0.446724
761.0,653.0,0.41832
265.0,654.0,0.449518
285.0,659.0,0.385681
411.0,663.0,0.472577
896.0,659.0,0.370412
338.0,677.0,0.478513
826.0,664.0,0.437345
33.0,666.0,0.410419
995.0,673.0,0.486556
904.0,668.0,0.355024
263.0,672.0,0.405086
