1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
6.06325,1.52461,110.972,0.371812,0.0,0.0,0.585325,0.698137,3.4871,0.149007,3.80314,39.0193,-0.915567,0.5945199999999999,1.83545,440.507,0.105853,13.9256,0.255132,0.706196,-1.59762,0.237537,78.2615,1.66711,0.48728,-1.01988,145.421,2.01406,0.121278,-0.311748,12.7823,0.579613,3.72473,439.447,0.0162278,0.200024,-0.8073060000000001,-0.5952529999999999,1.27165,0.199139,162.06,-40.9863,0.1990839999999999,5.90096,0.0,0.421349,-0.6778689999999999,9.33356,3.87513,0.222682,0.0
4.60309,2.33113,9.91633,0.260776,0.002849,0.391795,0.531718,0.813805,3.74203,0.131352,4.5241,190.17,0.195324,0.241916,1.93014,580.971,0.2183969999999999,10.8238,0.2849,0.836325,-0.555239,0.2735039999999999,45.7396,2.60307,0.4983109999999999,-1.2115,134.911,1.46999,0.1333359999999999,-1.24692,7.91818,1.03554,0.949677,419.857,0.0290319,0.347307,0.8613120000000001,-2.28384,0.8688899999999999,0.110372,92.2559,-24.1664,2.6126400000000003,7.006689999999999,0.0,0.168186,0.154124,1.29214,1.03647,0.227513,0.0
5.15905,2.24571,124.107,0.35814,0.0,0.18572,0.3509199999999999,0.841907,3.28114,0.0794581999999999,4.05122,127.258,-0.5182939999999999,0.0250531,2.01797,494.402,0.188236,28.3622,0.27957,1.30964,0.462284,0.322581,48.7064,2.16061,0.312059,0.597733,136.863,1.55458,0.157727,-0.0758046,9.0874,0.697906,1.19469,395.034,0.0477764,0.201372,0.134748,-2.56184,1.24448,0.0882025,131.02200000000002,-3.23408,0.668567,2.93702,0.0,0.274127,0.385176,2.33696,1.55924,0.278738,0.0
3.52774,0.637266,257.345,0.246629,0.0123609,0.114394,1.41081,0.8223870000000001,3.48327,0.189302,4.40265,312.466,0.675389,0.4408609999999999,2.3959200000000003,1514.22,0.8681190000000001,15.378,0.326329,1.09673,0.7556390000000001,0.3139679999999999,118.204,5.35866,0.494063,-0.170546,7.24633,1.31505,0.148443,-0.0310829,6.3695900000000005,1.40223,0.624027,268.266,0.101748,0.377707,1.14321,-3.76831,1.2047,0.0805136,126.933,-7.20165,0.722518,6.12553,0.0,0.1057029999999999,0.278571,0.683489,0.12516,0.269725,1.0
5.198259999999999,1.70348,108.923,0.33176,-0.00180505,0.133697,0.6890350000000001,0.7701399999999999,3.36927,0.185064,4.21859,309.064,0.4812079999999999,0.0,1.92419,573.408,0.280129,10.5768,0.333935,1.47284,4.44827,0.196751,15.932,4.67969,0.42863,0.150018,49.4282,1.7181799999999998,0.1112869999999999,0.708958,6.3076,-0.268577,0.393657,387.032,0.0332945,0.366584,-0.276778,-4.52323,1.54466,0.0316015999999999,188.332,45.3247,-0.460503,1.61503,0.0,0.0,-0.340007,4.8864,3.8169,0.25925,0.0
3.89843,1.04319,16.5915,0.243615,0.00196464,0.400482,0.93525,0.908194,3.2321,0.169576,4.15365,71.9739,0.7613850000000001,0.245573,2.91608,1093.53,0.5430159999999999,31.6718,0.225933,0.699813,0.2073,0.371316,94.3264,3.04548,0.475664,0.356782,58.1588,1.2967,0.181582,-0.1819329999999999,5.04697,0.8673120000000001,1.1026200000000002,466.977,0.1103359999999999,0.263785,1.2778,-1.67962,1.42354,0.0901275,114.278,-17.5897,-0.0546445,4.08954,0.0,0.207528,-0.0449915,1.12173,1.08591,0.206657,1.0
3.85372,0.6656340000000001,1.40162,0.214151,0.00146628,0.387829,1.42562,0.903432,3.24471,0.159817,4.22477,43.0306,0.719175,0.0584548,2.77727,1260.88,0.768608,27.2056,0.278592,1.27105,0.258576,0.38563,208.541,3.03729,0.4842609999999999,0.553891,40.6319,1.33901,0.111347,-0.0392782,5.78608,1.4483,0.6405109999999999,490.356,0.10535,0.2854219999999999,0.539959,-3.68134,1.0469700000000002,0.1158569999999999,107.273,8.375960000000001,1.73501,3.39212,0.0,0.193408,0.270965,1.21409,0.4180359999999999,0.258187,1.0
3.52992,0.988564,14.6622,0.245702,0.00340715,0.46365,1.28591,0.8897520000000001,3.4201900000000003,0.2447489999999999,4.3945,174.907,0.786921,0.0823663,2.11479,945.31,0.611003,13.3043,0.272572,0.96554,1.43678,0.327087,75.4155,5.79541,0.468539,0.474767,30.2122,1.37954,0.133815,-0.1472359999999999,4.54085,1.31176,0.858632,372.23,0.0596315,0.388072,1.00727,-3.60154,1.16591,0.060126,129.496,6.97487,0.402726,2.84177,0.0,0.0915626,-0.0672527,0.741304,0.6050770000000001,0.177364,1.0
4.58001,1.48493,170.67700000000002,0.236146,0.0367816,0.0,0.755584,0.861901,3.86597,0.124748,5.93145,17.9092,-0.466793,0.524066,2.8242700000000003,875.523,0.29721,33.774,0.211494,0.80479,-3.44709,0.358621,157.406,2.1188,0.48203,-1.6139,125.936,1.55442,0.128331,-0.721054,7.276910000000001,0.927743,1.16121,495.057,0.0494736,0.28001,0.2181699999999999,-2.49431,1.31994,0.171471,134.118,-28.0473,1.1667299999999998,7.78512,0.0551724,0.286302,-0.962084,2.6697900000000003,1.957,0.172725,0.0
2.88008,0.235178,423.948,0.2652469999999999,0.0125,0.141693,1.51015,0.910716,3.12734,0.220933,3.96948,242.427,0.9005639999999999,0.278511,4.06729,3408.39,2.18518,32.204,0.271429,1.12461,0.607292,0.33125,280.41200000000003,3.67651,0.4686869999999999,0.271102,8.99995,1.29028,0.148947,-0.00108076,6.60998,1.15555,0.621325,274.446,0.13967,0.327296,0.8171149999999999,-3.5168800000000005,1.51435,0.0762202999999999,170.62,-15.7711,-0.0300452999999999,3.43225,0.0,0.176034,-0.0509408,0.85531,0.102563,0.221604,1.0
3.7111,0.611309,10.7316,0.2229719999999999,0.0186667,0.272449,1.46236,0.914904,3.1869400000000003,0.20985,4.32152,69.163,0.7162390000000001,0.1903359999999999,2.7579,1414.8,0.864311,15.903,0.257333,1.1529200000000002,0.1990029999999999,0.333333,165.979,3.3607,0.497184,-0.251526,61.958,1.35142,0.131377,0.0598501999999999,5.9191,1.31891,0.355732,438.23800000000006,0.11754,0.282808,1.20473,-4.81093,1.23084,0.0890212,137.00799999999998,16.4609,0.372902,7.3594,0.00133333,0.163275,0.0586977,1.10702,-0.0183318,0.236155,1.0
4.59968,2.79071,4.00403,0.190563,0.00262467,0.4818409999999999,1.01115,0.764977,3.41934,0.135954,4.6146,184.12,-0.632737,0.2345159999999999,1.64641,416.542,0.186446,4.52507,0.259843,1.19066,-0.693863,0.28084,57.5317,3.86997,0.496042,-0.125031,123.983,1.55199,0.110139,-0.320449,6.858410000000001,1.59323,0.654962,375.275,0.0779459,0.367668,0.252565,-3.33364,1.36506,0.107654,131.02,-2.12465,1.0381200000000002,5.77011,0.0,0.139255,0.187654,4.73508,2.69079,0.227453,1.0
4.91411,1.19592,6.9381,0.284279,0.0,0.390698,0.6840350000000001,0.874376,3.23197,0.157866,4.01414,120.121,-0.122471,0.040106,2.27865,856.7719999999999,0.3589429999999999,5.588509999999999,0.239168,0.964749,0.949093,0.360485,77.2728,3.39013,0.470225,0.544011,8.11257,1.79624,0.178615,0.136528,9.0961,1.20751,0.300105,412.4330000000001,0.0673988,0.283126,-0.259728,-4.62,1.10973,0.104371,144.914,-12.0392,0.874491,3.07307,0.0,0.224126,0.75373,3.85483,2.8205400000000003,0.220982,1.0
2.95426,1.18745,100.224,0.369147,0.0,0.180114,0.892106,0.908509,3.5558400000000003,0.262761,4.275440000000001,49.2736,0.714567,0.138985,2.10706,775.4,0.524088,54.4488,0.348894,0.60067,1.22715,0.289926,46.95,5.90511,0.463454,0.618205,157.289,1.15709,0.278906,-1.52796,4.16078,0.692435,0.818217,463.561,0.157427,0.2723,2.01448,-2.80683,0.862706,0.0444229,97.7276,-41.4118,2.68427,5.05087,0.0,0.0859424999999999,0.0995405,0.573723,0.135765,0.225592,0.0
4.42284,0.760475,567.264,0.2641,0.01,0.0,1.13962,0.888166,2.98545,0.176083,4.11816,-0.179443,0.753571,0.141795,3.22638,1242.16,0.608401,21.7412,0.215714,1.16604,0.418572,0.352857,128.86,3.75399,0.498856,0.401365,9.3091,1.59567,0.167141,0.6048720000000001,6.325819999999999,1.40803,0.437435,451.182,0.0902159,0.285112,0.333209,-3.54032,1.3449799999999998,0.0835788,145.069,2.37915,0.7608520000000001,2.77829,0.0,0.194677,0.101194,1.93335,0.851777,0.245173,1.0
3.3940900000000003,0.8728440000000001,14.6143,0.227635,0.017341,0.28805,1.5043,0.868848,3.5182,0.228878,4.41225,296.273,0.971925,0.375608,2.41821,1305.83,0.714832,9.36064,0.265896,0.8462,0.0134402999999999,0.271676,108.797,4.34689,0.490014,-0.993122,67.5098,1.23507,0.201247,-0.209994,5.45885,1.15854,0.737671,304.071,0.0546799,0.274867,0.615853,-3.71581,1.79083,0.0837612,150.532,-8.45347,-0.351738,6.60175,0.00144509,0.127816,-0.1200339999999999,1.25558,0.6266619999999999,0.190657,0.0
3.5864,0.741363,69.2911,0.226931,0.0364371999999999,0.213524,1.05166,0.904903,3.48797,0.139476,4.61039,168.262,0.90193,0.680493,3.10479,1779.05,0.615522,19.5807,0.1970309999999999,0.485613,-3.5056800000000004,0.296896,285.459,2.02176,0.4570229999999999,-3.2406900000000003,370.612,1.35196,0.176062,-0.0897531,7.0771,0.6771050000000001,1.32648,392.083,0.0432551,0.174667,-0.4368979999999999,-2.49084,2.14903,0.158219,183.398,-47.8487,-0.7958149999999999,13.3991,0.0526316,0.292835,-1.6938799999999998,1.89141,2.17316,0.180664,1.0
5.74806,1.90618,163.166,0.310528,0.0,0.0997181,1.0514,0.851463,3.4845,0.149194,4.2866,119.794,0.931867,0.0907404,2.06738,535.452,0.265444,31.2999,0.279126,0.952721,0.988937,0.293689,41.5314,3.1187400000000003,0.436247,0.409759,134.656,1.50869,0.164953,-0.361461,7.57708,1.03367,2.17866,414.129,0.0414522,0.11756,-0.246906,-1.62464,1.56326,0.0590456,153.965,44.285,0.7782939999999999,4.47221,0.0,0.164959,0.2889739999999999,2.6366400000000003,2.68554,0.34121,0.0
4.60752,1.5479,17.3523,0.206953,0.002,0.377471,1.02409,0.843714,3.37595,0.19546,4.28538,101.26,0.218502,0.221328,2.1560900000000003,817.159,0.336916,10.3683,0.26,0.7991229999999999,-0.393545,0.312,77.8977,2.96905,0.47455,0.0555501,40.1163,1.3692799999999998,0.150717,-0.564895,6.51776,1.15549,1.01233,447.221,0.078302,0.298442,0.882318,-2.75328,1.22346,0.12134,114.622,-27.1148,1.27009,5.92068,0.0,0.200317,0.240188,2.21332,2.499,0.261295,1.0
4.20116,1.44356,223.614,0.275039,0.0104167,0.0240111,2.1046,0.909838,3.58307,0.249302,4.1783,38.6267,0.7740319999999999,0.0822556,1.90682,541.5369999999999,0.381134,30.7228,0.367188,1.6796799999999998,3.11208,0.286458,42.1791,5.55029,0.409149,1.76319,18.4043,1.30283,0.156168,-0.394883,3.85359,0.991066,0.991967,415.465,0.116815,0.178108,0.497727,-3.2619700000000003,1.11444,0.0440645,105.516,41.5372,0.603078,5.23235,0.00260417,0.0543065,-0.385112,0.128334,0.2321389999999999,0.310625,0.0
5.14464,1.12123,88.6134,0.303629,0.00328947,0.264676,1.02564,0.84906,3.38541,0.174812,4.3365,271.558,0.939164,0.111516,2.18728,993.026,0.506822,11.7448,0.302632,0.339961,0.513649,0.309211,62.7317,6.42114,0.480496,0.420881,92.9682,1.6919400000000002,0.195232,-0.461817,6.357130000000001,1.10777,0.333086,309.058,0.0644131999999999,0.267463,-0.111598,-4.36265,1.7758,0.0652222,169.675,-24.7792,-0.316057,3.09219,0.0,0.0892705,0.235523,2.18698,0.7458229999999999,0.291093,0.0
5.2816,1.46836,96.9769,0.302396,0.0,0.104718,0.779267,0.7635649999999999,3.3089800000000005,0.176353,4.10085,289.159,0.992363,0.138368,1.7672599999999998,668.0260000000001,0.258162,20.0353,0.248201,0.913491,0.186065,0.309353,50.3909,3.37405,0.460537,0.0347352,147.623,1.7168900000000002,0.150093,0.0389069,9.23531,1.0144799999999998,1.31035,361.772,0.0768327999999999,0.386452,0.117099,-2.45173,0.999334,0.0888998,156.761,-19.0771,1.07261,3.4277900000000003,0.0,0.184859,0.365191,5.30494,0.315308,0.1757109999999999,0.0
6.1759,1.10097,115.679,0.350232,0.0,0.128722,0.911736,0.7676689999999999,3.26492,0.194456,3.94754,161.929,0.282237,0.192247,1.74216,646.34,0.207625,34.6472,0.2208699999999999,0.00523547,-0.144465,0.285217,42.8047,3.35377,0.397453,-0.0599508,163.705,1.8326,0.19043,-0.096119,10.3408,0.961985,1.89352,413.192,0.0374623,0.2197,-0.473985,-1.72825,1.33579,0.0915816,192.661,-49.7949,0.147488,3.31416,0.0,0.244207,0.205315,8.10934,3.5526800000000005,0.267283,0.0
3.67817,0.818947,21.6193,0.284779,0.015625,0.457708,1.15535,0.896231,3.75442,0.259801,4.34393,104.053,0.635836,0.218607,2.70313,1281.28,0.767622,17.2127,0.390625,0.4456729999999999,1.5005700000000002,0.314453,56.1356,6.69635,0.460834,0.751046,19.1631,1.10121,0.215744,-1.00201,5.05914,1.15999,0.797744,440.434,0.0836967,0.3502099999999999,4.14703,-2.79558,0.94696,0.0495964,79.5565,-42.7704,1.81596,7.46881,0.00195312,0.0885098999999999,0.103046,0.299705,-0.533956,0.210866,1.0
4.43476,0.36172,504.318,0.283975,0.00620476,0.0,0.950728,0.8383450000000001,3.1137200000000003,0.177967,3.82854,-0.0866699,0.651143,0.123244,2.56792,1530.48,0.69991,8.59948,0.2461219999999999,1.04074,0.713882,0.37849,153.642,3.14598,0.473805,0.548826,12.3883,1.6867299999999998,0.141754,0.222737,9.46861,1.3488,0.6915180000000001,324.615,0.0642751,0.306618,-0.013561,-3.07136,1.32431,0.0985406,174.058,-10.0481,0.00791178,2.87169,0.0,0.2109079999999999,0.6415850000000001,4.72879,0.848542,0.264827,1.0
6.34457,2.86195,89.8971,0.345152,0.0,0.169435,0.564707,0.820643,3.5026,0.139712,4.1707,56.2355,0.509315,0.542718,1.5331,395.54,0.143756,22.6435,0.263158,0.1431,-1.28903,0.266447,25.2613,3.0796900000000003,0.478014,-1.8796,98.8476,1.7401099999999998,0.223667,-1.18692,8.11437,0.681697,1.20365,483.417,0.0415519,0.22623,-0.2870769999999999,-2.02711,1.35661,0.0943454,132.526,-60.0472,0.996702,6.50989,0.0,0.200991,0.0272462999999999,2.9837,3.61497,0.1877839999999999,0.0
4.60221,2.03146,78.2262,0.359051,0.0109589,0.1250109999999999,0.841311,0.8384809999999999,3.47392,0.114569,4.57782,105.514,0.138808,0.779775,2.39578,634.881,0.235138,43.584,0.257534,1.3162,-1.18609,0.276712,52.1404,2.4698900000000004,0.35865,-0.093179,186.92,1.6486900000000002,0.131572,-0.296284,6.51195,0.684643,3.16883,386.574,0.118213,0.3310599999999999,-0.404001,-1.1371,1.09209,0.0799003,149.769,-70.7686,-0.6022069999999999,4.4404900000000005,0.0,0.287048,-0.586683,2.35904,0.96369,0.150362,0.0
7.6987,2.04811,135.004,0.391369,0.00255754,0.0,0.952952,0.753478,4.15679,0.192891,5.3724300000000005,138.725,0.934994,0.4533319999999999,2.45392,662.559,0.211921,19.8931,0.319693,0.0750558,-1.5467,0.28133,42.3528,2.91939,0.4443689999999999,-3.55004,164.02200000000002,1.72933,0.191069,-0.0504861,7.45867,0.950492,4.04001,408.548,0.0279305,0.2927,0.547485,-0.595808,1.42583,0.0814184,192.424,-13.2428,0.183397,16.723,0.0358056,0.186091,-0.6236550000000001,6.556439999999999,6.20345,0.192425,0.0
6.43634,3.2723,69.7179,0.306167,0.00796813,0.155846,0.715076,0.824947,3.5094800000000004,0.191565,4.256869999999999,71.2079,-0.125701,0.0153231,1.95785,377.865,0.183277,27.332,0.38247,0.0840052,0.438227,0.354582,12.9027,3.67137,0.3786489999999999,1.58869,57.9494,1.60011,0.218663,-0.803776,6.76305,0.21106,1.21938,409.752,0.0783056,0.289538,0.171943,-2.77454,1.45464,0.0484204,117.475,-27.8161,0.530081,4.666,0.0,0.0472208,0.671706,2.23758,3.01427,0.266855,0.0
4.31995,0.447568,800.86,0.223637,0.0279395,0.0,1.36209,0.8635379999999999,3.24819,0.200253,4.26589,21.0021,0.793795,0.116915,2.96723,1344.16,0.538478,6.19615,0.200233,1.13952,0.982807,0.298021,116.351,3.00647,0.482166,0.0266716,261.13,1.97468,0.0894343,0.368811,8.03505,1.47524,0.8132199999999999,467.259,0.0335807,0.2675119999999999,-0.225844,-2.76526,1.24531,0.0977898,183.304,31.6041,-0.4583979999999999,1.08313,0.0,0.2266369999999999,-0.0607931,4.4660400000000005,0.139751,0.284962,1.0
4.20234,1.16135,3.61664,0.25051,0.010772,0.395916,1.52872,0.8285549999999999,3.33653,0.185886,4.38909,153.571,0.318915,0.325484,2.52737,1023.58,0.4510119999999999,2.88851,0.290844,1.26161,0.0143155,0.271095,99.1804,4.39926,0.491044,-0.728255,38.1208,1.49341,0.1388619999999999,-0.202372,6.4636,1.39515,0.910045,396.81,0.149076,0.406452,0.566008,-3.24002,1.20296,0.104494,121.331,-33.755,1.32885,4.28511,0.00179533,0.1602029999999999,0.152039,1.50945,0.708542,0.20203,1.0
4.03373,0.37339,35.3133,0.204116,0.011534,0.249466,1.51017,0.921094,3.0986700000000003,0.194751,4.11837,10.992,0.85962,0.326605,3.71066,1706.9,1.22924,44.8372,0.241061,0.6867939999999999,-0.6294930000000001,0.355248,319.79400000000004,2.35957,0.478692,0.294367,0.0,1.37355,0.170797,0.45796,5.10187,1.27696,1.89422,499.834,0.201439,0.219798,1.19727,-1.77045,1.23125,0.13028,132.643,10.4823,1.5328,2.27275,0.0011534,0.208926,-0.212377,1.06298,1.02903,0.310235,1.0
3.27223,0.455427,235.575,0.2379679999999999,0.0170758,0.170381,1.43966,0.894282,3.3631300000000004,0.215882,4.3063,317.684,0.908988,0.229865,2.55873,1811.58,1.2235,6.32969,0.268943,1.01171,1.27355,0.32444,121.527,4.50815,0.490483,0.038308,21.0393,1.26435,0.137909,0.107509,5.76697,1.14454,0.414226,237.533,0.113426,0.348866,1.20958,-4.12671,1.3851,0.0673856999999999,171.358,10.7858,0.0549729,3.65805,0.0,0.1239519999999999,-0.0877153,0.819088,0.117493,0.221781,1.0
4.05077,3.48042,25.553,0.217157,0.0,0.2230929999999999,0.853433,0.822167,2.99437,0.18636,4.48871,99.3913,0.38459,0.230142,1.815,335.775,0.156041,6.68951,0.169935,1.17486,-0.191164,0.30719,22.788,4.54667,0.461726,-0.377623,4.7771,1.62712,0.111605,0.5807859999999999,6.17424,1.66163,1.25507,424.432,0.0122366,0.334076,0.2416849999999999,-2.64685,1.04149,0.0905628,135.244,7.15965,1.07854,3.08931,0.0,0.143944,0.169376,3.66141,0.0606248,0.307857,1.0
5.07063,1.04227,88.0698,0.332603,0.0,0.130397,0.611233,0.798403,3.10478,0.143109,3.88964,176.94799999999998,-0.1026509999999999,0.0223035,2.10215,803.0210000000001,0.345594,10.4728,0.239329,0.636648,2.3331,0.291159,45.7263,5.34591,0.454742,0.385911,166.175,1.7713,0.2347469999999999,0.133439,8.43977,1.20222,0.548953,406.186,0.0220919999999999,0.199302,-0.625502,-4.11964,1.84708,0.0737015,180.703,-4.66423,-0.293477,2.62028,0.0,0.125798,0.5971420000000001,5.153919999999999,0.814874,0.307451,0.0
5.50093,2.4641900000000003,111.833,0.267151,0.00481928,0.128127,0.856406,0.798221,3.60689,0.173872,4.40062,250.165,-0.29254,0.849857,1.6403599999999998,511.791,0.188173,23.6255,0.233735,0.615629,-2.6822,0.298795,28.3912,2.27345,0.387556,-3.4694199999999995,88.565,1.63776,0.161041,-0.311983,7.59875,0.646237,3.08168,305.07,0.0440296,0.2399369999999999,-0.170958,-1.17269,1.4025299999999998,0.100589,187.64,-37.4802,-0.276972,11.5627,0.0289157,0.225631,-1.24402,3.43096,-0.0264339,0.203185,0.0
3.6008,2.26795,155.185,0.242828,0.0104894999999999,0.0,0.80786,0.8690540000000001,3.47784,0.104055,4.48516,-0.724854,-0.695988,0.257107,2.42213,605.533,0.292664,29.0113,0.297203,-0.0371659,0.0108776,0.286713,47.4342,3.94004,0.455776,-1.69848,67.9161,1.10451,0.2302159999999999,-0.871569,5.06096,0.854786,1.55862,468.23,0.0337154999999999,0.253775,2.6143400000000003,-2.06951,1.21611,0.0722264,93.4674,-37.2507,0.716727,9.59903,0.0,0.130998,0.123513,0.904483,0.0872491,0.1988089999999999,1.0
