V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
0.3811704834605597,0.3398328690807799,0.07407407407407407,0.030215827338129497,0.20027816411682892,0.1245410900875459,0.8555555555555554,0.9032258064516131,0.57429718875502,0.8240403474362568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6727735368956743,0.233983286908078,0.037037037037037035,0.37122302158273385,0.21696801112656466,0.7560011296243999,0.8222222222222222,0.8978494623655916,0.5983935742971886,0.30862986831045114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6529262086513995,0.3593314763231198,0.31481481481481477,0.12949640287769784,0.25452016689847007,0.0931940129906806,0.95,0.8602150537634409,0.4257028112449799,0.2612776688147941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6173027989821883,0.25348189415041783,0.24074074074074073,0.10791366906474821,0.25034770514603616,0.11380965828861904,0.9222222222222223,0.8064516129032259,0.4257028112449799,0.23073690109274309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4417302798982189,0.15041782729805014,0.07407407407407407,0.07769784172661871,0.2086230876216968,0.22663089522733693,0.8222222222222222,0.8763440860215054,0.5783132530120482,0.3477164471840852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6122137404580154,0.3649025069637883,0.07407407407407407,0.21223021582733814,0.21696801112656466,0.19627223948037278,0.8499999999999999,0.9086021505376346,0.5823293172690762,0.213785374054357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.683969465648855,0.2200557103064067,0.2037037037037037,0.37122302158273385,0.3073713490959666,0.09997175939000283,0.8888888888888888,0.8172043010752689,0.4698795180722891,0.3618660689268703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4544529262086515,0.10306406685236769,0.12962962962962962,0.2935251798561151,0.2990264255910987,0.2692742163230726,0.8111111111111111,0.8387096774193549,0.5582329317269076,0.30540767722050993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875318066157762,0.03064066852367688,0.018518518518518517,0.07769784172661871,0.2086230876216968,0.4508613386049139,0.7944444444444443,0.9032258064516131,0.6265060240963854,0.23942280750910622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6361323155216284,0.43175487465181056,0.12962962962962962,0.08633093525179857,0.21557719054242,0.5758260378424175,0.8555555555555554,0.9301075268817206,0.5863453815261044,0.19767441860465118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7460559796437659,0.8802228412256268,0.38888888888888884,0.3287769784172662,0.4144645340751043,0.62439988703756,0.4777777777777778,0.8010752688172044,0.7831325301204819,0.3482768282432054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6972010178117048,0.05013927576601671,0.16666666666666666,0.42805755395683454,0.3143254520166898,0.3695283818130472,0.7722222222222221,0.8225806451612904,0.5783132530120482,0.47730456710563185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8615776081424936,0.47075208913649025,0.12962962962962962,0.17410071942446043,0.301808066759388,0.2391979666760802,0.8444444444444443,0.9408602150537636,0.606425702811245,0.19277108433734944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.033426183844011144,0.2222222222222222,0.7352517985611511,0.2865090403337969,0.6488280146851172,0.7388888888888889,0.7903225806451614,0.57429718875502,0.36817035584197255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6687022900763359,0.10306406685236769,0.25925925925925924,0.2841726618705036,0.2990264255910987,0.2843829426715617,0.8055555555555556,0.7580645161290324,0.4939759036144578,0.4763239002521715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.534351145038168,0.3008356545961003,0.037037037037037035,0.030215827338129497,0.2058414464534075,0.7154758542784525,0.8277777777777777,0.9032258064516131,0.5983935742971886,0.4771644718408518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7251908396946566,0.10584958217270195,0.4629629629629629,0.1841726618705036,0.31571627260083446,0.2719570742728043,0.7666666666666666,0.5913978494623656,0.35742971887550196,0.30260577192490895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.6615776081424937,0.8774373259052924,0.31481481481481477,0.02158273381294964,0.21974965229485394,0.7105337475289467,0.55,0.8387096774193549,0.7630522088353413,0.1549453628467358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.655470737913486,0.036211699164345405,0.09259259259259259,0.0,0.20166898470097355,0.71589946342841,0.7833333333333332,0.8655913978494624,0.606425702811245,0.38666293079293923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.46921119592875316,0.011142061281337047,0.4444444444444444,0.2762589928057554,0.1877607788595271,0.4368822366563118,0.5888888888888888,0.6290322580645162,0.5421686746987951,0.3408517792098627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5806615776081424,0.0,0.1111111111111111,0.19424460431654678,0.24061196105702362,0.27647557187235244,0.7666666666666666,0.8655913978494624,0.6224899598393574,0.1846455589801065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5816793893129771,0.9080779944289694,0.2222222222222222,0.21366906474820144,0.27816411682892905,0.3148828014685117,0.6499999999999999,0.8548387096774194,0.7028112449799196,0.07873353880638835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7368956743002545,0.1615598885793872,0.31481481481481477,0.3618705035971223,0.32127955493741306,0.22451284947754874,0.8666666666666667,0.7258064516129034,0.4016064257028112,0.30708882039787055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.36997455470737906,0.19498607242339833,0.2037037037037037,0.21223021582733814,0.30041724617524335,0.0848630330415137,0.8777777777777778,0.8064516129032259,0.4698795180722891,0.20678061081535448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33842239185750633,0.025069637883008356,0.35185185185185186,0.02158273381294964,0.21418636995827536,0.0848630330415137,0.6722222222222223,0.7043010752688174,0.5502008032128514,0.4477444662370412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6905852417302799,0.18384401114206128,0.18518518518518517,0.0,0.20166898470097355,0.06989550974301045,0.8666666666666667,0.8118279569892474,0.48594377510040154,0.14289717007565148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5720101781170485,0.6963788300835655,0.1111111111111111,0.2251798561151079,0.2739916550764951,0.021180457497881954,0.7444444444444445,0.9462365591397851,0.6987951807228915,0.1755393667694032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5170483460559797,0.2757660167130919,0.4074074074074074,0.3669064748201439,0.5340751043115437,0.13541372493645865,0.9777777777777776,0.7311827956989249,0.2891566265060241,0.07144858503782572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5923664122137405,0.3064066852367688,0.48148148148148145,0.10791366906474821,0.2837273991655076,0.07624964699237503,0.9944444444444445,0.7150537634408604,0.2329317269076305,0.19151022695432898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.10992366412213739,0.45125348189415043,0.7222222222222222,0.0683453237410072,0.2976356050069541,0.06467099689353291,0.8333333333333333,0.7956989247311829,0.3373493975903614,0.03866629307929392,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7053435114503818,0.08913649025069638,0.3333333333333333,0.06474820143884892,0.20166898470097355,0.36020898051397915,0.7722222222222221,0.6989247311827959,0.4578313253012048,0.2160268982908378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5847328244274809,0.841225626740947,0.3333333333333333,0.320863309352518,0.4394993045897079,0.8090934764190907,0.5111111111111111,0.8655913978494624,0.8112449799196786,0.6899691790417485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5104325699745548,0.4596100278551532,0.14814814814814814,0.10791366906474821,0.23226703755215575,0.3888731996611127,0.8555555555555554,0.9408602150537636,0.5943775100401606,0.32572149061361727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5104325699745548,0.7910863509749304,0.48148148148148145,0.07769784172661871,0.2559109874826147,0.41146568765885344,0.36666666666666664,0.8709677419354839,0.9036144578313252,0.29868310451106755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6880407124681934,0.9275766016713092,0.037037037037037035,0.04820143884892086,0.2058414464534075,0.8271674668172833,0.7777777777777777,0.9032258064516131,0.642570281124498,0.21028299243485574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5913486005089058,0.32590529247910865,0.12962962962962962,0.17410071942446043,0.2058414464534075,0.9210674950578933,0.8777777777777778,0.8924731182795699,0.5421686746987951,0.48318856822639394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6860050890585242,0.21727019498607242,0.2777777777777778,0.24604316546762592,0.33101529902642557,0.5721547585427845,0.911111111111111,0.7688172043010754,0.3975903614457831,0.5029420005603812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6340966921119594,0.596100278551532,0.037037037037037035,0.06115107913669065,0.21001390820584143,0.24682293137531772,0.7944444444444443,0.9247311827956991,0.642570281124498,0.33790977864948163,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5979643765903307,0.10027855153203342,0.1111111111111111,0.11007194244604317,0.21974965229485394,0.9310929116068908,0.8111111111111111,0.8494623655913979,0.57429718875502,0.4680582796301485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36793893129771005,0.3649025069637883,0.16666666666666666,0.02158273381294964,0.19332406119610568,0.43942389155605766,0.8944444444444444,0.8978494623655916,0.5301204819277108,0.34407397029980386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
